Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,CCOc1ccc([C@@H]2C=C(C)Oc3ccc(O)cc32)N(C)C1=O,prostate,Rat,Human,0.253846154,0.438905478,1,0.544444444,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)CNC(=O)N1C[C@H](C)C[C@@H](c2ccccc2)C1,kidney,Rat,Human,0.35,0.044651315,1,0.437810945,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1ccc(OC(F)(F)F)cc1,prostate,Rat,Human,0.295121951,0.513403118,1,0.544444444,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C([C@H](O)c1ccc(Br)cc1)[C@@H](O)c1ccccc1,kidney,Rat,Human,0.478378378,0.013005185,1,0.437810945,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,Cn1cc(C(=O)Nc2ccco2)c(Cl)c1,prostate,Rat,Human,0.266666667,0.414514989,1,0.544444444,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(C(=O)Nc2ccc(=O)n(C)c2)cc1,kidney,Rat,Human,0.341071429,0.030993784,1,0.437810945,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)OC(=O)N1CCC(NC(=O)[C@@H]2CCC[C@@H]2C(N)=O)CC1,kidney,Rat,Human,0.210091743,0.24767524,1,0.437810945,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc2c(c1)SCC(=O)N2c1ccccc1,prostate,Rat,Human,0.306666667,0.427331328,1,0.544444444,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CCN1CCO[C@@H](C(=O)Nc2ccc(Cl)cc2Cl)C1,prostate,Rat,Human,0.319512195,0.438468993,1,0.544444444,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc2c(c1)SCC(=O)N2c1ccccc1,kidney,Rat,Human,0.364957265,0.092912272,1,0.437810945,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1NCCc1ccccc1,kidney,Rat,Human,0.484615385,0.048386808,1,0.437810945,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,Cc1nc(-c2ccccc2)oc1C(=O)NC[C@@H]1CC[C@H](C)[C@@H]1OC,kidney,Rat,Human,0.388135593,0.53234905,1,0.437810945,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,CCCN1CCO[C@@H](c2cc(C)ccc2N(C)C)CCO1,kidney,Rat,Human,0.27721519,0.047826365,1,0.437810945,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCC(=O)N1CCC(C(=O)Nc2nnc(C)cc2)CC1,kidney,Rat,Human,0.29047619,0.016979681,1,0.437810945,,,,
CCCCCCCCCC1=CC=C(O)C=C1,O=C(C[C@@H]1CCCO1)c1ccc(O)cc1,prostate,Rat,Human,0.336111111,0.438358307,1,0.544444444,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",CCN(CC)S(=O)(=O)c1ccc(C)cc1-c1ccccc1,kidney,Rat,Human,0.33,0.043922532,1,0.437810945,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)COc3ccc(C)c(C)c3)CC2)cc1,prostate,Rat,Human,0.464864865,0.421772927,1,0.544444444,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)OC(=O)N1CCC(NC(=O)[C@@H]2CCC[C@@H]2C(N)=O)CC1,kidney,Rat,Human,0.210091743,0.24767521,1,0.437810945,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,COc1ccc(CCC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F,brain,Rat,Human,0.436734694,0.422605008,1,0.944444444,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccn1,kidney,Rat,Human,0.607936508,0.040130813,0,0.437810945,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C([C@H](O)c1ccc(Br)cc1)[C@@H](O)c1ccccc1,kidney,Rat,Human,0.478378378,0.013005185,1,0.437810945,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C[C@@H]1CCC[C@@H](N2CCC(O)(c3ccc(Cl)s3)C2)C1,prostate,Rat,Human,0.321052632,0.409344167,1,0.544444444,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCC(=O)N(C)c1cc(C)c(=O)[nH]c(=O)c1C,kidney,Rat,Human,0.259090909,0.00284419,1,0.437810945,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc([C@H]2CCCN2C(=O)c2cccc(O)c2O)c1,kidney,Rat,Human,0.411320755,0.095562905,1,0.437810945,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,Cc1ccsc1CCNC(=O)CCc1ccsc1,kidney,Rat,Human,0.19,0.14232339,1,0.437810945,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",O=C1N[C@H](c2cccc(OCc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.442592593,0.123743072,1,0.437810945,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)S(=O)(=O)[C@@H]1CCC(=O)N(c2ncc(C)cc2)C1,kidney,Rat,Human,0.325,0.027714482,1,0.437810945,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCc1nn(C)cc1C(=O)NCCc1cc(C)cc(OC)c1,kidney,Rat,Human,0.311864407,0.026817851,1,0.437810945,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,C[C@@H](CCNC(=O)NCCc1csc(C(C)C)c1)c1ccsc1,kidney,Rat,Human,0.26,0.241998553,1,0.437810945,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(CC1(C#N)CCCCC1)S(=O)(=O)c1cc2cc(Cl)ccc2o1,kidney,Rat,Human,0.379569892,0.06662441,1,0.437810945,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.173770492,0.006411007,1,0.437810945,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,COc1cccc(C(=O)N(C)Cc2ccc(C)cc2S(O)(=O)=O)c1,kidney,Rat,Human,0.28579235,0.06400016,1,0.437810945,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1ccccc1NCCc1ccccc1,kidney,Rat,Human,0.41884058,0.048386816,1,0.437810945,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCC(=O)N1CCC(C(=O)Nc2nnc(C)cc2)CC1,kidney,Rat,Human,0.29047619,0.016979681,1,0.437810945,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,COc1ccc(C(=O)NC(C)(C)C)cc1OC,prostate,Rat,Human,0.330769231,0.406652391,1,0.544444444,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=C([C@H]1C[C@@H]1c1ccccc1)N1CC[C@@H]1c1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.258940397,0.198628157,1,0.437810945,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CC[C@@H](C)[NH2+][C@@H](C)c1ccc(N(C)C)cc1,kidney,Rat,Human,0.402631579,0.074662708,1,0.437810945,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,CC[C@@H](C)[C@@H](C)NS(=O)(=O)c1ccccc1-n1cccn1,brain,Rat,Human,0.293548387,0.566432476,1,0.944444444,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,Cc1cccc(C(=O)Nc2ccc(Cl)c(Cl)c2)c1,kidney,Rat,Human,0.59122807,0.044688892,1,0.437810945,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.172,0.006411007,1,0.437810945,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1NCCc1ccccc1,kidney,Rat,Human,0.484615385,0.048386816,1,0.437810945,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNc1ccc(Cl)c(S(=O)(=O)NC2CC2)c1,kidney,Rat,Human,0.309677419,0.031274769,1,0.437810945,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.173770492,0.006411007,1,0.437810945,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNc1ccc(Cl)c(S(=O)(=O)NC2CC2)c1,kidney,Rat,Human,0.309677419,0.031274769,1,0.437810945,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1C[C@H](C2CCN(C(=O)c3ccn(C)n3)CC2)C1=O,kidney,Rat,Human,0.308791209,0.04373521,1,0.437810945,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CN(Cc1cccc2ccccc12)C(=O)Nc1cccc(Cl)c1,kidney,Rat,Human,0.487755102,0.05669117,1,0.437810945,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCC[C@@H](C)c1c(C)nn(C)c1Cl,prostate,Rat,Human,0.225,0.46691969,1,0.544444444,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1C[C@H](C2CCN(C(=O)c3ccn(C)n3)CC2)C1=O,kidney,Rat,Human,0.308791209,0.043735199,1,0.437810945,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1ccccc1NCCc1ccccc1,kidney,Rat,Human,0.41884058,0.048386831,1,0.437810945,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,O=C(CC[C@@H](O)c1ccccc1)N1CCCCC1,prostate,Rat,Human,0.285185185,0.415574044,1,0.544444444,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccsc1)c1ccc(OC(F)(F)F)cc1,kidney,Rat,Human,0.279775281,0.115447454,1,0.437810945,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1ccc(OCC(F)(F)F)cc1,kidney,Rat,Human,0.333766234,0.116253614,1,0.437810945,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=C([C@H]1C[C@@H]1c1ccccc1)N1CC[C@@H]1c1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.258940397,0.198628187,1,0.437810945,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CC1(C)CCC(=O)N(C[C@@H]2CCCC[C@@H]2[C@@H]2CCCC[C@@H]21)C(C)(C)O,prostate,Rat,Human,0.354901961,0.367832363,1,0.544444444,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CO[C@]1(C)C[C@@H](NC(=O)c2cc(C)no2)C1(C)C,kidney,Rat,Human,0.291011236,0.054493017,1,0.437810945,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)COc3ccc(C)c(C)c3)CC2)cc1,kidney,Rat,Human,0.464864865,0.03597115,1,0.437810945,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,CC1(C)CCCN1[C@H]1CCC[NH+](Cc2ccc(C)c(F)c2)C1,prostate,Rat,Human,0.252380952,0.482687294,1,0.544444444,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,Cn1ccnc1CCNc1cc(Cl)ccc1Br,kidney,Rat,Human,0.358426966,0.061294198,1,0.437810945,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1ccc(OC(F)(F)F)cc1,prostate,Rat,Human,0.29047619,0.513403058,1,0.544444444,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCCC(C)(C)NC(=O)Nc1ccc(Cl)cc1-n1ccnc1,prostate,Rat,Human,0.4,0.426258147,1,0.544444444,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,CC1(C)CCC(=O)N(C[C@@H]2CCCC[C@@H]2[C@@H]2CCCC[C@@H]21)C(C)(C)O,prostate,Rat,Human,0.38,0.367832363,1,0.544444444,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCC(=O)N(C)c1cc(C)c(=O)[nH]c(=O)c1C,prostate,Rat,Human,0.259090909,0.436775088,1,0.544444444,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,Cn1cc(C(=O)Nc2ccco2)c(Cl)c1,prostate,Rat,Human,0.266666667,0.414514989,1,0.544444444,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=C([C@H]1C[C@@H]1c1ccccc1)N1CC[C@@H]1c1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.339130435,0.198628157,1,0.437810945,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1ccc([C@@H]2CC(=O)N(Cc3ccc4c(c3)OCO4)C2)cc1OC,kidney,Rat,Human,0.441880342,0.009039378,1,0.437810945,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.173770492,0.006411004,1,0.437810945,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc2c(c1)SCC(=O)N2c1ccccc1,kidney,Rat,Human,0.364957265,0.092912272,1,0.437810945,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,C[C@H]1CS(=O)(=O)c2ccccc2N1C(=O)Nc1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.367857143,0.096341938,1,0.437810945,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,CN(CC(=O)N(C)C[C@@H]1CCCN1C(=O)c1ccccc1)N(C)Cc1ccccc1,kidney,Rat,Human,0.493617021,0.014467399,1,0.437810945,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC1(C)CCC(=O)N(C[C@@H]2CCCC[C@@H]2[C@@H]2CCCC[C@@H]21)C(C)(C)O,prostate,Rat,Human,0.363636364,0.367832303,1,0.544444444,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,O=C1N[C@H](c2cccc(OCc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.360869565,0.123743072,1,0.437810945,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccsc1)c1ccc(OC(F)(F)F)cc1,kidney,Rat,Human,0.279775281,0.115447417,1,0.437810945,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1ccccc1NCCc1ccccc1,prostate,Rat,Human,0.50625,0.477130026,1,0.544444444,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1ccc([C@@H]2CC(=O)N(Cc3ccc4c(c3)OCO4)C2)cc1OC,kidney,Rat,Human,0.441880342,0.009039382,1,0.437810945,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1cccc(CN[C@@H]2CCc3ccc(OC)cc32)c1,kidney,Rat,Human,0.3875,0.083709635,1,0.437810945,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,C[C@H]1CS(=O)(=O)N(Cc2ccccc2C(F)(F)F)c2ccccc21,prostate,Rat,Human,0.4,0.435384274,1,0.544444444,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(Nc1ccnn1Cc1ccc(Cl)cc1OCc1ccccc1)[C@@H]1COc2ccccc2O1,kidney,Rat,Human,0.334848485,0.054675531,1,0.437810945,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=C([C@H]1C[C@@H]1c1ccccc1)N1CC[C@@H]1c1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.339130435,0.198628172,1,0.437810945,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,COc1cccc(-c2nc(C(F)(F)F)ccc2OC)c1,kidney,Rat,Human,0.399065421,0.165713593,1,0.437810945,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(=O)NCc1ccc(OC2CCN(C(=O)c3ccc(F)cc3)CC2)cc1,kidney,Rat,Human,0.354716981,0.112983458,1,0.437810945,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)COc3ccc(C)c(C)c3)CC2)cc1,prostate,Rat,Human,0.464864865,0.421772927,1,0.544444444,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.173770492,0.006411004,1,0.437810945,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.172,0.006411007,1,0.437810945,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,CCC[C@@H](C)[NH2+]Cc1nc(C)n(C)c1OCC(F)(F)F,brain,Rat,Human,0.213636364,0.386274606,1,0.944444444,,,,
CC(C)(COCC1CO1)COCC1CO1,COCc1ccc(C[NH+]2C[C@H](C)O[C@@H](C)C2)cc1C,kidney,Rat,Human,0.219047619,0.124442317,1,0.437810945,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,O=C(N[C@H](c1ccccc1)c1cccc(F)c1)c1ccccn1,prostate,Rat,Human,0.373809524,0.465479434,1,0.544444444,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,CC(C)Oc1ccc(Br)cc1C(=O)Nc1ccc(C(=O)N2CCOCC2)cc1,brain,Rat,Human,0.544444444,0.470070899,1,0.944444444,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CS(=O)(=O)c1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1F,kidney,Rat,Human,0.34025974,0.041230198,1,0.437810945,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,O=C1N[C@H](c2cccc(OCc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.452380952,0.123743072,1,0.437810945,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC[C@@H](C#N)NC(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.35,0.483265758,1,0.544444444,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,Cc1cc(F)ccc1NS(=O)(=O)c1ccc(C(=O)[O-])cc1,prostate,Rat,Human,0.42183908,0.424141377,1,0.544444444,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,O=C1N[C@H](c2cccc(OCc3ccccc3)c2)Oc2ccccc21,prostate,Rat,Human,0.46036036,0.512906611,1,0.544444444,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)OC(=O)N1CCC(NC(=O)[C@@H]2CCC[C@@H]2C(N)=O)CC1,kidney,Rat,Human,0.210091743,0.24767521,1,0.437810945,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,O=C(NCc1ccc(Cl)cn1)c1ccc(OC)cc1,kidney,Rat,Human,0.369230769,0.015030702,1,0.437810945,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,c1cc(N2CC[C@@H]([NH+]3CCc4ccccc43)C2)ccc1,kidney,Rat,Human,0.40952381,0.133825943,1,0.437810945,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,COc1ccc(-c2csc(NC(=O)C3=COCC3)n2)cc1,prostate,Rat,Human,0.337288136,0.49953267,1,0.544444444,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nnc(NC(=O)Nc2cc(C)sc2CC)s1,kidney,Rat,Human,0.173770492,0.006411004,1,0.437810945,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,O=C1N[C@H](c2cccc(OCc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.360869565,0.123743072,1,0.437810945,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(Cc1ncc(S(C)(=O)=O)cc1)c1ccncc1C(F)(F)F,prostate,Rat,Human,0.304081633,0.456482053,1,0.544444444,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,CCCS(=O)(=O)c1ccc(NCc2ccc(C)cn2)cc1,prostate,Rat,Human,0.344897959,0.461592138,1,0.544444444,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc([C@H]2CCCN2C(=O)c2cccc(O)c2O)c1,kidney,Rat,Human,0.411320755,0.095562905,1,0.437810945,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(C(=O)Nc2ccc(=O)n(C)c2)cc1,kidney,Rat,Human,0.341071429,0.030993769,1,0.437810945,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,O=S(=O)(NCCc1ccc(F)cc1)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.514141414,0.428462774,1,0.544444444,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC[C@@H](C#N)NC(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.35,0.483265758,1,0.544444444,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)S(=O)(=O)[C@@H]1CCC(=O)N(c2ncc(C)cc2)C1,prostate,Rat,Human,0.325,0.415127754,1,0.544444444,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CCNc1ccc(Cl)c(S(=O)(=O)NC2CC2)c1,kidney,Rat,Human,0.247058824,0.031274769,1,0.437810945,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,O=C(NCc1ccc(Cl)cc1)c1ccc(OCc2ccc(Cl)cc2)nc1,prostate,Rat,Human,0.469369369,0.414793223,1,0.544444444,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1ccccc1NCCc1ccccc1,prostate,Rat,Human,0.50625,0.477130026,1,0.544444444,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(CC1(C#N)CCCCC1)S(=O)(=O)c1cc2cc(Cl)ccc2o1,kidney,Rat,Human,0.379569892,0.06662441,1,0.437810945,,,,
CCCCCCCCCC1=CC=C(O)C=C1,O=C(C[C@@H]1CCCO1)c1ccc(O)cc1,prostate,Rat,Human,0.336111111,0.438358307,1,0.544444444,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCC(=O)N(C)c1ccc2c(c1)SCC(=O)N2c1ccccc1,kidney,Rat,Human,0.3,0.092912242,1,0.437810945,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cc1ccc(C(=O)N2CCC[C@@H](C(=O)Nc3cccnc3)CC2)cc1,kidney,Rat,Human,0.327272727,0.074326389,1,0.437810945,,,,
