Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)OC(=O)N1CCC([NH2+]Cc2cc(F)cc(C(F)(F)F)c2)C1,kidney,Rat,Human,0.160344828,0.185616374,1,0.377880184,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,prostate,Rat,Human,0.254929577,0.403394431,1,0.518987342,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CCOc1cc(OC)cc(OCc2ccc(Cl)cc2Cl)c1Cl,prostate,Rat,Human,0.467088608,0.456477076,1,0.518987342,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,kidney,Rat,Human,0.301834862,0.038906794,1,0.377880184,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],kidney,Rat,Human,0.368292683,0.082180604,1,0.377880184,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,CCC[C@@H]1CN(C(=O)c2c[nH]cc2C)OC[C@@H](C)Oc2ccc(C)cc21,kidney,Rat,Human,0.263043478,0.18721807,1,0.377880184,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,Cc1cc(C(=O)N2CC[C@H](C[NH2+]C)C2)c([C@@H]2CCC[NH2+]2)c(C)c1,kidney,Rat,Human,0.217117117,0.038412966,1,0.377880184,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCc1nc(S(=O)(=O)N2CCSCC2)c(C)s1,kidney,Rat,Human,0.281818182,0.016522853,1,0.377880184,,,,
CCCCCCCCCC1=CC=C(O)C=C1,O=C(c1c[nH]c2c1CCCC2)c1ccc(O[NH2+]C2CCCC2)cc1,prostate,Rat,Human,0.193457944,0.377623707,1,0.518987342,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",CCN(C(=O)c1cccc(C)c1)[C@H]1CCC[NH+](Cc2ccc(C)cc2)C1,kidney,Rat,Human,0.212,0.045146752,1,0.377880184,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(C(=O)N2CCN(c3cc(C)[nH]c3C)CC2)cc1,prostate,Rat,Human,0.369736842,0.370901138,1,0.518987342,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)OC(=O)N1CCC([NH2+]Cc2cc(F)cc(C(F)(F)F)c2)C1,kidney,Rat,Human,0.160344828,0.185616434,1,0.377880184,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,COc1ccc(CNC(=O)[C@H]2CCSc3c(F)cccc23)cc1O,brain,Rat,Human,0.309090909,0.662012398,1,0.933333333,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(C[C@@H]1CCCN(c2ccnc(-c3ccccn3)n2)C1)c1cccc(Cl)c1,kidney,Rat,Human,0.265354331,0.023668734,1,0.377880184,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,O=C(NCc1cccc(OC(F)F)n1)c1cccnc1,kidney,Rat,Human,0.292771084,0.018064028,1,0.377880184,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(N[C@H](O)c1cc(F)ccc1Br)c1ccc([O-])cc1,kidney,Rat,Human,0.383950617,0.14053461,1,0.377880184,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C[C@@H]1CCC[C@]1(Cc2ccc(Cl)s2)C(=O)[O-],prostate,Rat,Human,0.252173913,0.387434423,1,0.518987342,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCC[C@@H](O)C1=NN(C(=O)c2c(C)cc(C)cc2C)C1,kidney,Rat,Human,0.286813187,0.122392505,1,0.377880184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797733,1,0.377880184,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(NC(=O)[C@@H]2CCCO2)c1OC,kidney,Rat,Human,0.268224299,0.003121119,1,0.377880184,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,Cc1ccsc1CNC(=O)CN1CCc2sccc21,kidney,Rat,Human,0.156603774,0.175878838,1,0.377880184,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCNS(=O)c1ccc([C@@H]2[C@@H](C)C(=O)N(C)C[C@H]2C)cc1,kidney,Rat,Human,0.258536585,0.076752901,1,0.377880184,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCc1nn(C)cc1CNC(=O)c1cc(C)c(C)c(OC)c1,kidney,Rat,Human,0.293277311,0.040273279,1,0.377880184,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,C[C@@H](CNC(=O)CN1CCOc2sccc21)c1ccsc1,kidney,Rat,Human,0.176923077,0.137462303,1,0.377880184,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)COc1cc(Cl)c(Cl)cn1)[C@@H](C)NC(=O)[C@@]1(C)CCCO1,kidney,Rat,Human,0.324489796,0.015695728,1,0.377880184,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.16557377,0.028889846,1,0.377880184,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,COc1ccc(O[C@@H](O)c2cc(C)c(C)o2)cc1,kidney,Rat,Human,0.247727273,0.159371078,1,0.377880184,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1cc(OC)c(OC[C@@H](C)[NH2+][C@@H]2CCCc3c(F)cccc32)c(O)c1,kidney,Rat,Human,0.245299145,0.032750249,1,0.377880184,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],kidney,Rat,Human,0.320930233,0.082180582,1,0.377880184,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCc1nc(S(=O)(=O)N2CCSCC2)c(C)s1,kidney,Rat,Human,0.281818182,0.016522853,1,0.377880184,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,COc1cc(C)c([C@@](C)(O)C(=O)Nc2cc(C)c(C(C)(C)C)cc2OC)cc1O,prostate,Rat,Human,0.30952381,0.431138933,1,0.518987342,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=C1N([C@H]2CC[C@@H]2c2ccccc2)[C@@H]([S@@H]2CCc3[nH]ccc23)C1,kidney,Rat,Human,0.231578947,0.076943524,1,0.377880184,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CC[NH2+][C@@H](C)c1ccc(Oc2ccc(C[NH3+])cc2)c(C)c1,kidney,Rat,Human,0.310526316,0.062394381,1,0.377880184,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,CC[C@@H](C)C[C@H](C)Cn1cnnc1[C@H](C)Cn1ccnc1C,brain,Rat,Human,0.217647059,0.792122781,1,0.933333333,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,Cc1cc(C(=O)Nc2cc(C(=O)N(C)C)cc(C)c2C)ccc1C,kidney,Rat,Human,0.278571429,0.054278273,1,0.377880184,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.164,0.028889857,1,0.377880184,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,Cc1ccc(O)c(=O)c(=O)c(NC(=O)[C@]2(C)CC(O)(C)C2)c1,prostate,Rat,Human,0.325806452,0.307058603,1,0.518987342,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],kidney,Rat,Human,0.368292683,0.082180582,1,0.377880184,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1cc(S(=O)(=O)[S@](C)=O)ccc1SSC(C)C,kidney,Rat,Human,0.226582278,0.003881664,1,0.377880184,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.16557377,0.028889857,1,0.377880184,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1cc(S(=O)(=O)[S@](C)=O)ccc1SSC(C)C,kidney,Rat,Human,0.226582278,0.003881664,1,0.377880184,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1C[C@@H](C)C[NH+]1C1CCN(c2cnn(C)c2)C[C@H]1C1CC1,kidney,Rat,Human,0.248514851,0.029218813,1,0.377880184,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CN(Cc1cccc(Cl)c1)C(=O)Nc1ccc(Cn2cccn2)cc1,kidney,Rat,Human,0.367857143,0.065463312,1,0.377880184,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCn1nc(C)c(C[NH2+][C@H](C)c2c(C)nn(C)c2C)c1C,prostate,Rat,Human,0.18988764,0.418585658,1,0.518987342,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1C[C@@H](C)C[NH+]1C1CCN(c2cnn(C)c2)C[C@H]1C1CC1,kidney,Rat,Human,0.248514851,0.0292188,1,0.377880184,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],kidney,Rat,Human,0.320930233,0.082180582,1,0.377880184,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,O=C(OO[C@@H](O)C1CCCC1)c1cccn(Cc2ccccc2)o1,prostate,Rat,Human,0.316666667,0.349395365,1,0.518987342,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccsc1)c1csc(Br)c1,kidney,Rat,Human,0.208433735,0.129545793,1,0.377880184,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1csc(Br)c1,kidney,Rat,Human,0.261764706,0.129545793,1,0.377880184,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=C1N([C@H]2CC[C@@H]2c2ccccc2)[C@@H]([S@@H]2CCc3[nH]ccc23)C1,kidney,Rat,Human,0.231578947,0.076943524,1,0.377880184,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CO[C@]1(C)C[C@H]([NH2+][C@@H]2CC(=O)N(C)[C@@H]2c2cc(C)cc(C)c2)C1(C)C,kidney,Rat,Human,0.29047619,0.049012259,1,0.377880184,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(C(=O)N2CCN(c3cc(C)[nH]c3C)CC2)cc1,kidney,Rat,Human,0.369736842,0.025411008,1,0.377880184,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,Cn1cc(CNC(=O)C[NH2+]Cc2cc(Cl)ccc2OC)nc1Br,kidney,Rat,Human,0.319047619,0.011236362,1,0.377880184,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccsc1)c1csc(Br)c1,prostate,Rat,Human,0.215384615,0.796356261,1,0.518987342,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(C[C@@H]1CCCN(c2ccnc(-c3ccccn3)n2)C1)c1cccc(Cl)c1,kidney,Rat,Human,0.265354331,0.023668734,1,0.377880184,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC(C)(C)c1ncc(CN(C)C(=O)Nc2ccn(C)c2)cc1,prostate,Rat,Human,0.266666667,0.441600144,1,0.518987342,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797734,1,0.377880184,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCC[C@@H](O)C1=NN(C(=O)c2c(C)cc(C)cc2C)C1,prostate,Rat,Human,0.286813187,0.516370177,1,0.518987342,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,C[C@@](C)N(Cc1cc(C)nc(OC)c1)c1ccc(Cl)c(Cl)c1,prostate,Rat,Human,0.29266055,0.39138779,1,0.518987342,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1N([C@H]2CC[C@@H]2c2ccccc2)[C@@H]([S@@H]2CCc3[nH]ccc23)C1,kidney,Rat,Human,0.306521739,0.076943524,1,0.377880184,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,CCOc1ccc(OC2CCOC[C@H]2c2cn[nH]c2C)cc1OC,kidney,Rat,Human,0.347933884,0.024150953,1,0.377880184,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.16557377,0.028889846,1,0.377880184,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,kidney,Rat,Human,0.301834862,0.038906775,1,0.377880184,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,C[C@@H]1SC(F)(S(=O)(=O)N[C@@H](c2ccccc2)S(C)(=O)=O)CC1,kidney,Rat,Human,0.230434783,0.059953108,1,0.377880184,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,CN(CC(=O)N[C@@H]1CC(=O)N(C2CC2)C1)c1ccc(C#N)cc1,kidney,Rat,Human,0.245833333,0.019043781,1,0.377880184,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccsc1)c1csc(Br)c1,kidney,Rat,Human,0.208433735,0.129545808,1,0.377880184,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],prostate,Rat,Human,0.323529412,0.505240202,1,0.518987342,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,CCOc1ccc(OC2CCOC[C@H]2c2cn[nH]c2C)cc1OC,kidney,Rat,Human,0.347933884,0.024150953,1,0.377880184,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1ccc([C@H](CO)Cc2ccc(OC)c(OC)c2)c(OC)c1,kidney,Rat,Human,0.413253012,0.005969605,1,0.377880184,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,C[C@@H]1SC(F)(S(=O)(=O)N[C@@H](c2ccccc2)S(C)(=O)=O)CC1,prostate,Rat,Human,0.252542373,0.352352679,1,0.518987342,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,O=S(=O)(C[C@@H]1CCCN(c2ccnc(-c3ccccn3)n2)C1)c1cccc(Cl)c1,kidney,Rat,Human,0.2484375,0.023668734,1,0.377880184,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(NCc1c[nH]nc1C1CC1)N1CCOc2ccc(Cl)cc2C1,kidney,Rat,Human,0.237931034,0.172561496,1,0.377880184,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=C1N([C@H]2CC[C@@H]2c2ccccc2)[C@@H]([S@@H]2CCc3[nH]ccc23)C1,kidney,Rat,Human,0.306521739,0.076943524,1,0.377880184,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,COc1cc(C2CC2)nc(C(=O)[N-]c2cc(C(F)(F)F)ccc2C)c1,kidney,Rat,Human,0.325806452,0.155158415,1,0.377880184,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(=O)NCc1ccc(C(=O)NC2CC2)cc1-c1ccc(OC[C@@H]2CCO2)s1,kidney,Rat,Human,0.273913043,0.032811161,1,0.377880184,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(C(=O)N2CCN(c3cc(C)[nH]c3C)CC2)cc1,prostate,Rat,Human,0.369736842,0.370901167,1,0.518987342,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.16557377,0.028889857,1,0.377880184,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.164,0.028889857,1,0.377880184,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,CCCn1nc(C)c(C[NH2+][C@H](C)c2c(C)nn(C)c2C)c1C,brain,Rat,Human,0.194736842,0.510301888,1,0.933333333,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,Fc1snnc1CNc1cc(F)c(F)cc1C[NH2+]Cc1cc(Cl)ccc1F,prostate,Rat,Human,0.237254902,0.514767468,1,0.518987342,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,CC(C)Oc1ccc(Br)cc1NC(=O)c1cc(C(C)C)no1,brain,Rat,Human,0.281034483,0.31480214,1,0.933333333,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797732,1,0.377880184,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC[C@@H](C#N)C(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.35974026,0.474220932,1,0.518987342,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,Cc1cc([S@](C)(O)C2(C#N)CCC[C@@H]2c2cc(C)c(C)o2)ccc1F,prostate,Rat,Human,0.225,0.474249452,1,0.518987342,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)OC(=O)N1CCC([NH2+]Cc2cc(F)cc(C(F)(F)F)c2)C1,kidney,Rat,Human,0.160344828,0.185616344,1,0.377880184,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,O[C@@H](Oc1ccc(OCc2ccc(Cl)cn2)cc1)[C@@H]1CCCO1,kidney,Rat,Human,0.383185841,0.09821713,1,0.377880184,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,O[C@@H]1CC([NH+](Cc2cc3cc(c2)OCCO3)C[C@@H]2CO2)C1,kidney,Rat,Human,0.178431373,0.026982423,1,0.377880184,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,Cc1ccc(O)c(=O)c(=O)c(NC(=O)[C@]2(C)CC(O)(C)C2)c1,prostate,Rat,Human,0.325806452,0.307058573,1,0.518987342,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,COc1ccc(F)c(C(=O)Nc2ccon2)c1,prostate,Rat,Human,0.298198198,0.484379947,1,0.518987342,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,C[C@@H]([NH3+])c1cccc(C[C@@H]([NH3+])c2ccccc2)c1,kidney,Rat,Human,0.256521739,0.045875564,1,0.377880184,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCc1nn(C)cc1NC(=O)Nc1snc(C)c1C,kidney,Rat,Human,0.16557377,0.028889846,1,0.377880184,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(Cc1ncnn1C(F)(F)F)CCN(c1ccc[nH]1)C(C)(C)C,prostate,Rat,Human,0.276470588,0.508540213,1,0.518987342,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,CCS(=O)(=O)c1ccc(N[C@H]2CSc3ccc(C)cc3C2)cc1,prostate,Rat,Human,0.342718447,0.480806172,1,0.518987342,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797733,1,0.377880184,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(NC(=O)[C@@H]2CCCO2)c1OC,kidney,Rat,Human,0.268224299,0.003121119,1,0.377880184,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1c(Cn2cc(C(=O)Nc3ccc(Cl)cc3)n[nH+]2)C1=O,kidney,Rat,Human,0.293548387,0.06260708,1,0.377880184,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,O=C(N[C@@H](O)c1cc(F)cc(F)c1)c1ccc(F)c(Cl)c1,prostate,Rat,Human,0.318181818,0.51182884,1,0.518987342,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC[C@@H](C#N)C(=O)Nc1ccc(C#N)cc1,prostate,Rat,Human,0.35974026,0.474220932,1,0.518987342,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCNS(=O)c1ccc([C@@H]2[C@@H](C)C(=O)N(C)C[C@H]2C)cc1,prostate,Rat,Human,0.258536585,0.407384127,1,0.518987342,,,,
NC1=C(C=C(C=C1)[N+]([O-])=O)C#N,CCNS(=O)(=O)c1cc(S(=O)(=O)[S@](C)=O)ccc1SSC(C)C,kidney,Rat,Human,0.22195122,0.003881664,1,0.377880184,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,O[C@@H](Oc1ccc(OCc2ccc(Cl)cn2)cc1)[C@@H]1CCCO1,prostate,Rat,Human,0.330769231,0.397309482,1,0.518987342,,,,
NC1=CC2=C(C=CC=C2)C=C1,CCCc1cc(NC(=O)c2cc(OC)c(C)c(OC)c2)n(C)n1,kidney,Rat,Human,0.179545455,0.043058991,1,0.377880184,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1cccc(CS(=O)[S@](=O)Cc2ccccc2C)c1C[NH3+],prostate,Rat,Human,0.323529412,0.505240202,1,0.518987342,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)COc1cc(Cl)c(Cl)cn1)[C@@H](C)NC(=O)[C@@]1(C)CCCO1,kidney,Rat,Human,0.324489796,0.015695728,1,0.377880184,,,,
CCCCCCCCCC1=CC=C(O)C=C1,O=C(c1c[nH]c2c1CCCC2)c1ccc(O[NH2+]C2CCCC2)cc1,prostate,Rat,Human,0.193457944,0.377623737,1,0.518987342,,,,
NC1=CC2=C(C=CC=C2)C=C1,CCCc1cc(NC(=O)c2cc(OC)c(C)c(OC)c2)n(C)n1,kidney,Rat,Human,0.179545455,0.043058999,1,0.377880184,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CCC(=O)N(C)c1ccc(-n2cccn2)cc1,kidney,Rat,Human,0.298113208,0.038906775,1,0.377880184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1CC[NH2+][C@H](c2ccc(Br)c(Br)c2)C1=O,kidney,Rat,Human,0.244329897,0.001797733,1,0.377880184,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cc1ccc(-c2nc(C)c(C(=O)N3CCC[C@@H](C(N)=O)C3)cc2C)cc1,kidney,Rat,Human,0.335294118,0.097029798,1,0.377880184,,,,
CCCCCC[C@@H](O)C\C=C/CCCCCCCC(O)=O,CCC(CC)C(=O)Nc1nc(S(=O)(C)C)c(C)c(Br)c1,prostate,Rat,Human,0.177669903,0.423462391,1,0.518987342,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,COCC(=O)Nc1c(Cl)cccc1Cl,prostate,Rat,Human,0.248148148,0.411814779,1,0.518987342,,,,
