Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,CCOC(=O)NNC1=C(Cl)C(Cl)=C(C#N)C(Cl)=C1Cl,prostate,Rat,Human,0.457627119,0.415397525,1,0.923913043,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=CC=C(CC2=C(O)C=CC=C2)C=C1,prostate,Rat,Human,0.535714286,0.828145742,0,0.923913043,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C(CC2=C(O)C=CC=C2)C=CC=C1,kidney,Rat,Human,0.482758621,0.061138377,0,0.841004184,,,,
OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1,OC(=O)C1=C(Cl)C=C(Cl)C(Cl)=C1,kidney,Rat,Human,0.416666667,0.008651466,1,0.841004184,,,,
O=C(CC1=CC=CC=C1)C1=CC=CC=C1,O=C(NSC1=CC=CC=C1SC1=NC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.438356164,0.565704107,1,0.841004184,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)C1=CC=C(C=C1)C(C)=O,kidney,Rat,Human,0.433962264,0.013659528,1,0.841004184,,,,
CC(C)N(C(=O)CCl)C1=CC=CC=C1,CC(O)C(=O)O[Hg]C1=CC=CC=C1,kidney,Rat,Human,0.37037037,0.988277018,0,0.841004184,,,,
CCN(CC)C(=O)C1=CC=CC(C)=C1,CC#CC1=CC(C)=CC=C1,kidney,Rat,Human,0.346938776,0.0044463,1,0.841004184,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,CCCCCCOC(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.826086957,0.69545275,0,0.841004184,,,,
O=C1C=CC(=O)C2=C1C=CC=C2,O=C1NC(=O)C2=C1C=CC=C2,prostate,Rat,Human,0.511627907,0.417643398,1,0.923913043,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,CCCCCOC(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.88372093,0.729676723,0,0.841004184,,,,
O=C1C=CC(=O)C2=C1C=CC=C2,O=C1C=C(C=C1)C1=CC=CC=C1,prostate,Rat,Human,0.38,0.394364357,1,0.923913043,,,,
N#CSCSC1=NC2=CC=CC=C2S1,N#CSCSC1=C2C=CC=C2SC2=C1C=CC=C2,kidney,Rat,Human,0.46875,0.498036623,1,0.841004184,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,[O-][N+](=O)C1=CC(=C(Cl)C=C1)[N+]([O-])=O,kidney,Rat,Human,0.536585366,0.038364224,0,0.841004184,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CCCCCCCC1=CC=C(O)C=C1,prostate,Rat,Human,0.869565217,0.415182501,0,0.923913043,,,,
CC1(C)N(Br)C(=O)N(Br)C1=O,CC(C)N1C(=O)NC(=O)NC=C1,brain,Rat,Human,0.18,0.091688573,1,0.944444444,,,,
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,kidney,Rat,Human,0.666666667,0.108448528,1,0.841004184,,,,
NC1=CC2=C(C=CC=C2)C=C1,NC1=C(N)C=CC=C1,kidney,Rat,Human,0.35,0.31565997,0,0.841004184,,,,
NC1=CC2=C(C=CC=C2)C=C1,NC1=CC=C(S)C2=C1C=CC=C2,kidney,Rat,Human,0.404255319,0.074428089,1,0.841004184,,,,
NC1=CC2=C(C=CC=C2)C=C1,NC1=C(N)C=CC=C1,kidney,Rat,Human,0.35,0.31566,0,0.841004184,,,,
CCCCCCOC1=CC=C(O)C=C1,CCCCCCCCCOC1=CC=C(O)C=C1,kidney,Rat,Human,0.816326531,0.153865129,1,0.841004184,,,,
CCOC(=O)CCC(=O)OCC,CC(=O)OCC(C)=O,prostate,Rat,Human,0.268292683,0.427580237,1,0.923913043,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,[Na+].[Na+].[Na+].NC1=CC=C(C=C1)C1=C(C2=C(C=CC=CC2)S([O-])(=O)=O)C2=CC(C=C(C=C2)CC1=O)S([O-])(=O)=O,kidney,Rat,Human,0.226600985,0.163249433,1,0.841004184,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",CC(=O)O[Pb](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.483870968,0.997730076,0,0.841004184,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(C1)(CC2)C1CCCC1)C1=CC(O)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.816901408,0.442422092,1,0.841004184,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F,prostate,Rat,Human,0.272222222,0.470116675,0,0.923913043,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC1(CN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C1)C1=CC=C(Cl)C(=C1)C(F)(F)F,kidney,Rat,Human,0.254237288,0.597795367,1,0.841004184,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,CC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCCC3)SC(NC3=O)C=CC(Cl)=C3)=C(S2)C2=C1C=CC(=C2)C(F)(F)F,prostate,Rat,Human,0.29015544,0.420208216,1,0.923913043,,,,
CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=C(F)C=C1C)N1CC[C@@H](O)[C@H]1CO,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C)C=C1,prostate,Rat,Human,0.516129032,0.466582477,1,0.923913043,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",[Na+].CCCCCCCCCCCCOS([O-])(=O)=O,kidney,Rat,Human,0.547945205,0.043767519,0,0.841004184,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C(=O)CC1=CC=CC=C1,prostate,Rat,Human,0.818181818,0.452153563,1,0.923913043,,,,
Cl.CCN1CCC2(COC3=C2C=C2N(CCC2=C3)C(=O)C2=CC=C(C=C2)C2=CC=C(C=C2C)C2=NN=C(C)O2)CC1,Cl.Cl.CC1=NC(=NO1)C1=CC2=C(CCCN(C3CCC3)C(=O)\C=C\C(=C/C3=CC=C(C)C=C3)C2)C=C1,kidney,Rat,Human,0.284023669,0.223298773,1,0.841004184,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,[Na+].[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,kidney,Rat,Human,0.796460177,0.070379838,1,0.841004184,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2C=CC=CC2S([O-])(=O)=O)C=C1,kidney,Rat,Human,0.691056911,0.035795446,1,0.841004184,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,OC1=C(C=C(C=C1)N(C1=CC=C(O)C=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.260869565,0.284945935,1,0.841004184,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,OC1=CC2=C(C=C1)C(=O)C1=CC=C(O)C2=C1O,kidney,Rat,Human,0.278846154,0.949337244,1,0.841004184,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,[Na+].[Na+].[Na+].[Na+].OC1=C(C=CC2=C1C=C(C=C2)S([O-])(=O)=O)C2=CC=C(C=C2)S([O-])(=O)=O,prostate,Rat,Human,0.307017544,0.473669648,1,0.923913043,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,O=C1C=CC(=O)N1C1=CC=C(C=C1)C1=C(C=CC=C1O)[N+]([O-])=O,kidney,Rat,Human,0.351351351,0.149712518,1,0.841004184,,,,
CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F,CC(O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(O)(F)C(C)(C)C1=CC=C(F)C=C1,prostate,Rat,Human,0.436893204,0.436061293,1,0.923913043,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,CC(O)C(O)=O.CC(O)=O.COC1=CC=C(NC2=NC=NC=C2)C=C1CC2=CC(O)=C2,prostate,Rat,Human,0.220588235,0.497183651,1,0.923913043,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.NC1=CC=C(C=C1)C(C1=CC=C(N)C=C1)=C1C=CC(=N)C=C1,kidney,Rat,Human,0.459183673,0.815321624,0,0.841004184,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=CC(OC)=C(OC)C2=C1C=CC(O)=C2,kidney,Rat,Human,0.264705882,0.013349833,1,0.841004184,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=CC(OC)=CC=C2C(=O)C1=O,kidney,Rat,Human,0.58,0.016765349,1,0.841004184,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,N(C1=CC=C(OC2=CC=CC=C2)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.299065421,0.498457432,1,0.923913043,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,OC1=CC=C(C=C1)C1=CC(=NNN=C1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,kidney,Rat,Human,0.48,0.594113588,1,0.841004184,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.677083333,0.990989804,1,0.841004184,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=C(C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.733333333,0.97198379,1,0.841004184,,,,
O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1,O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=N2)C2=C(Cl)C=C(Cl)C=C2)C=C1,prostate,Rat,Human,0.771084337,0.503257275,1,0.923913043,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,OC(=O)CCOC1=C(OC2=CC=CC=C2)C=CC1,kidney,Rat,Human,0.295238095,0.010854395,1,0.841004184,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(C)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(O)=C3,kidney,Rat,Human,0.698924731,0.621062338,1,0.841004184,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,OC(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C(O)=C1,kidney,Rat,Human,0.31,0.05254909,1,0.841004184,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,CS(O)(=O)=O.CC1=CC(C=CN=C1)[C@@H](CC1CCCC1)C(=O)NC1=CC=CN=C1,prostate,Rat,Human,0.418181818,0.274287969,1,0.923913043,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(O)C,kidney,Rat,Human,0.868421053,0.199959666,1,0.841004184,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(O)C,kidney,Rat,Human,0.868421053,0.199959666,1,0.841004184,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,CON(C(=O)OC)C1=C(OC2=CC=C(O)C=C2)C=CC(Cl)=C1,brain,Rat,Human,0.326923077,0.321585178,1,0.944444444,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,ClC1=C(C=CC=C1)C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.392405063,0.177725255,0,0.841004184,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(C[C@@]21[H])C=C(O)C=C3,prostate,Rat,Human,0.833333333,0.525306165,1,0.923913043,,,,
OC1=C(CC=C)C=C(C=C1)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1,prostate,Rat,Human,0.358024691,0.470822036,0,0.923913043,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(C)=CC1C(C(=O)OC2C=CC=C2)C1(C)C,prostate,Rat,Human,0.380952381,0.446374089,1,0.923913043,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.COC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCN2C)C=C1,kidney,Rat,Human,0.279279279,0.272952795,1,0.841004184,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC1(C)NC(=O)N(N=C1)C1=CC(=C(Cl)C=C1)C(F)(F)F,prostate,Rat,Human,0.447368421,0.474787712,1,0.923913043,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(C)=CC1C(C(=O)OCN2C=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,prostate,Rat,Human,0.489795918,0.382556677,1,0.923913043,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC1(C)C(=O)N(C1=O)C1=C(C=C(O)C=C1)C(C)(C)C,prostate,Rat,Human,0.308641975,0.456102252,1,0.923913043,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.O[C@H](C)CCC(=O)N1CC(C)=C(\C=C/CN2CCCCCC2)C=CC=C1,kidney,Rat,Human,0.330357143,0.029298587,1,0.841004184,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,C\C(\C=C\C1=C(C)CCCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,kidney,Rat,Human,0.920634921,0.782865107,1,0.841004184,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,COC1=CC=C(C=C1)C1=NC2=C1C=CC(O)=C2,brain,Rat,Human,0.225806452,0.134343192,1,0.944444444,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3C[C@@]21[H],prostate,Rat,Human,0.361445783,0.500790417,1,0.923913043,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,FC1=CC(Br)=C(C(N)=C1)C(=O)NS(=O)(NC1=CC=CS1)=CC(F)F,prostate,Rat,Human,0.382022472,0.366166025,1,0.923913043,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734352,0,0.841004184,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,prostate,Rat,Human,0.432098765,0.431623638,0,0.923913043,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,OC(=O)N(C1=CC(Cl)=C(Cl)C=C1)C(F)(F)N1C=CN=C1,kidney,Rat,Human,0.311111111,0.036272351,1,0.841004184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734233,0,0.841004184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734233,0,0.841004184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734352,0,0.841004184,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734233,0,0.841004184,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,OC1=CC=C(C=C1)C#N,kidney,Rat,Human,0.271428571,0.07196261,1,0.841004184,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[Cl-].CC1=CC=C(C#N)C=C1,kidney,Rat,Human,0.267605634,0.00967345,1,0.841004184,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,FC(F)C(F)(F)OC(CN1C=NC=N1)C1=CC(Cl)C(C)=C(F)C=C1,kidney,Rat,Human,0.438202247,0.061519831,1,0.841004184,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,prostate,Rat,Human,0.553571429,0.563291669,0,0.923913043,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C,kidney,Rat,Human,0.790322581,0.386608213,0,0.841004184,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CC(=O)[C@@]1(C(C)=O)C(=O)C[C@]2(C)[C@@]1(O)C[C@@]2C,kidney,Rat,Human,0.21686747,0.011526128,1,0.841004184,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,OC(C1=CC=C(O)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,kidney,Rat,Human,0.826086957,0.841739118,1,0.841004184,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,O=P(O)(OC1=CC=CC=C1)OC1=CC=CC=C1,kidney,Rat,Human,0.581081081,0.058693834,1,0.841004184,,,,
OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,OC1=C(Cl)C=C(C=C1Cl)C(=N)NC1=C(Cl)C=C(Cl)C(Cl)=C1Cl,prostate,Rat,Human,0.506666667,0.421002597,1,0.923913043,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,prostate,Rat,Human,0.851351351,0.427415431,1,0.923913043,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC\C(=C(\C)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.786885246,0.798607528,1,0.841004184,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,OC1=C2C=CC=CC2=C(C)C2=CC=CC=C12,kidney,Rat,Human,0.6,0.089622729,1,0.841004184,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1CC2[C@H](O)C(=O)C2NC[C@@]2(C)[C@]CC(=O)NC(=O)C2=CC=C1,kidney,Rat,Human,0.263157895,0.006069468,1,0.841004184,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@H]1O[C@H](C)C(=O)[C@@H]1O[C@H]1CO[C@@](C)(C)CC1=O,kidney,Rat,Human,0.2,0.006231762,1,0.841004184,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(O)(Cl)Cl,kidney,Rat,Human,0.824561404,0.700305045,1,0.841004184,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,ClC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.793103448,0.726526618,1,0.841004184,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC,kidney,Rat,Human,0.701149425,0.032602645,1,0.841004184,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OC(C)C,kidney,Rat,Human,0.779661017,0.215940312,1,0.841004184,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.836065574,0.007385379,0,0.841004184,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.836065574,0.007385379,0,0.841004184,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CC1(CCCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,kidney,Rat,Human,0.945454545,0.153809622,1,0.841004184,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.836065574,0.007385379,0,0.841004184,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CC1(CCCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,kidney,Rat,Human,0.945454545,0.153809607,1,0.841004184,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,COP(=S)(OC)SCN1C(=O)C(Cl)=C1Cl,brain,Rat,Human,0.393939394,0.418024242,1,0.944444444,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(C)(C1=CC(Br)=C(O)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.655172414,0.431185275,1,0.923913043,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,FC(F)(F)C(F)(F)OC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,prostate,Rat,Human,0.404761905,0.435136348,1,0.923913043,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC2=O,prostate,Rat,Human,0.513157895,0.426918387,1,0.923913043,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,O=C1C(=CC=C1)C1=CC=CC=C1,prostate,Rat,Human,0.392857143,0.395654798,1,0.923913043,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,COC1=C(C=CC=C1)C1=CC=CC=C1,prostate,Rat,Human,0.615384615,0.484228879,1,0.923913043,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.820895522,0.64064467,0,0.841004184,,,,
