Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CC1(C)N(Br)C(=O)N(Br)C1=O,CC(C)(C)CNC(=O)C1CCN(c2nccs2)C(=O)C1,brain,Rat,Human,0.208108108,0.291266352,1,0.944444444,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCC(C)C(=O)NCc1nc(-c2ccc(C)cc2)n[nH]1,kidney,Rat,Human,0.174074074,0.03489235,1,0.422594142,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CNC(=O)c1ccc(CNC(=O)c2ccc(F)cc2)cc1,brain,Rat,Human,0.354545455,0.359178632,1,0.944444444,,,,
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,CCOC(=O)NC1CCc2cccc(OCC)c21,kidney,Rat,Human,0.382828283,0.004632101,1,0.422594142,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,CC1(C)C2CCC1(C)C(NC(=O)COc1ccc(Br)cc1)C2,prostate,Rat,Human,0.335294118,0.367350459,1,0.608695652,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(C2CCCN2C(=O)c2[nH]c(C3CC3)cc2Cl)c1,kidney,Rat,Human,0.427102804,0.156958893,1,0.422594142,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)(NCc1nccn1CC(F)(F)F)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.265217391,0.402142197,1,0.608695652,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,Cc1cccc(C(=O)Nc2ccnc(-c3ccc(C(F)(F)F)cc3)n2)c1,kidney,Rat,Human,0.352525253,0.336976171,1,0.422594142,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,prostate,Rat,Human,0.433333333,0.486663997,1,0.608695652,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1CS(=O)Cc1ccccc1C,kidney,Rat,Human,0.423943662,0.039256234,1,0.422594142,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,CCOc1cccc(C2C3=C(CCCC3=O)NC3=C2C(=O)CC(C)C3)c1,prostate,Rat,Human,0.276470588,0.42443192,1,0.608695652,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CC(CCc1ccccc1)C([NH3+])c1ccccn1,kidney,Rat,Human,0.285185185,0.018418385,1,0.422594142,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC1CCN(C(=O)c2ccccc2NC(=O)C2CC2)C(C)C1,kidney,Rat,Human,0.33655914,0.018296009,1,0.422594142,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccccc1,prostate,Rat,Human,0.428947368,0.453174978,1,0.608695652,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(Cc1ccc(Br)cc1)NCc1ccccc1,kidney,Rat,Human,0.542857143,0.00952106,1,0.422594142,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,Cc1cc(NC(=O)CCc2ccccc2)n(C(C)C)n1,prostate,Rat,Human,0.398969072,0.452957779,1,0.608695652,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)CCc2ccc(C)cc2)cc1,kidney,Rat,Human,0.388288288,0.020139286,1,0.422594142,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)C(=O)N1CCC(C(=O)NCCc2ccccc2)CC1,kidney,Rat,Human,0.190909091,0.047747057,1,0.422594142,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CCCN(Cc1ccccc1)C(=O)c1ccc(NC(C)=O)cc1,prostate,Rat,Human,0.392857143,0.411531955,1,0.608695652,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,Cc1ccc(OCCN2CCN(c3ccccc3Cl)C2=O)c(Cl)c1,prostate,Rat,Human,0.392134831,0.476493329,1,0.608695652,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(Cc1ccccc1)C(=O)c1ccc(NC(C)=O)cc1,kidney,Rat,Human,0.433333333,0.029278738,1,0.422594142,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1CS(=O)Cc1ccccc1C,kidney,Rat,Human,0.423943662,0.039256234,1,0.422594142,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,Cc1ccc(C(=O)NCCc2nc(C)c(-c3ccccc3)o2)s1,kidney,Rat,Human,0.439285714,0.230424389,1,0.422594142,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,Cc1ccc(NC(=O)C2CCS(=O)(=O)C2)c(F)c1,kidney,Rat,Human,0.33880597,0.034090046,1,0.422594142,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,CC1C(NC(=O)C2CCCN(C(=O)c3cccs3)C2)C(C)(C)C1(C)C,kidney,Rat,Human,0.254545455,0.070693083,1,0.422594142,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCc1nnc(NC(=O)c2ccc(S(C)(=O)=O)cc2)s1,kidney,Rat,Human,0.437837838,0.020838184,1,0.422594142,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CC1CCCC(C[NH2+]Cc2ccc(OC(F)(F)F)cc2)C1,prostate,Rat,Human,0.279775281,0.435270697,1,0.608695652,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",CCn1nc(C)c(NC(=O)CN(C)c2ccccc2)c1C,kidney,Rat,Human,0.282692308,0.016184723,1,0.422594142,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)Nc3ccccc3C)CC2)cc1,prostate,Rat,Human,0.431081081,0.411866486,1,0.608695652,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)C(=O)N1CCC(C(=O)NCCc2ccccc2)CC1,kidney,Rat,Human,0.190909091,0.047747057,1,0.422594142,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,Cc1ccc(C(=O)Nc2cccc(S(N)(=O)=O)c2)cc1F,brain,Rat,Human,0.440659341,0.444029868,1,0.944444444,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,CC(C)c1ccc(S(=O)(=O)NCc2cccc(C#N)c2)cc1,kidney,Rat,Human,0.388659794,0.036973428,1,0.422594142,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(Cl)s1,kidney,Rat,Human,0.616129032,0.108399712,1,0.422594142,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(Cc1ccc(Br)cc1)NCc1ccccc1,kidney,Rat,Human,0.542857143,0.00952106,1,0.422594142,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,CC(OCC1CCCC1)C1(O)CCc2ccccc2C1,prostate,Rat,Human,0.337113402,0.401537478,1,0.608695652,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,Cc1cccc(NC(=O)CCc2c(C)cc(C)[nH]c2=O)c1,kidney,Rat,Human,0.241414141,0.006571792,1,0.422594142,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538685,1,0.422594142,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(C2CCCN2C(=O)c2[nH]c(C3CC3)cc2Cl)c1,kidney,Rat,Human,0.427102804,0.156958893,1,0.422594142,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,Cc1ccc(CNC(=O)CCc2cccs2)s1,kidney,Rat,Human,0.181632653,0.007678857,1,0.422594142,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",O=C(Nc1ccccc1)Oc1ccc2[nH]c(=O)c3ccccc3c2c1,kidney,Rat,Human,0.409090909,0.067183733,1,0.422594142,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(Cc1ccc(C#N)cc1)C(=O)c1cc(=O)[nH]c2cc(O)ccc12,kidney,Rat,Human,0.293548387,0.100674108,1,0.422594142,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCc1nn(C)cc1CNC(=O)c1cc(C)ccc1OC,kidney,Rat,Human,0.317391304,0.021861641,1,0.422594142,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(CNC(=O)N(C)C(C)c1cccs1)c1ccsc1,kidney,Rat,Human,0.214583333,0.057812635,1,0.422594142,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,N#CC1(NC(=O)CCc2cccc(Cl)c2)CCCCC1,kidney,Rat,Human,0.413253012,0.010246237,1,0.422594142,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.071218938,1,0.422594142,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,Cc1ccc(S(=O)(=O)N(CC(N)=O)c2cc(C)ccc2C)cc1,kidney,Rat,Human,0.322857143,0.024357166,1,0.422594142,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccccc1CN(C)C(=O)Nc1ccccc1C,kidney,Rat,Human,0.4,0.027661016,1,0.422594142,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1ccccc1CS(=O)CC(=O)Nc1ccccc1,kidney,Rat,Human,0.378481013,0.01328834,1,0.422594142,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCc1nnc(NC(=O)c2ccc(S(C)(=O)=O)cc2)s1,kidney,Rat,Human,0.437837838,0.020838184,1,0.422594142,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,COc1ccc(C(=O)NC(C)(C)c2ccc(C)cc2)cc1O,prostate,Rat,Human,0.306521739,0.456040412,1,0.608695652,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=S(=O)(NC1CC1c1ccccc1)c1ccccc1,kidney,Rat,Human,0.323076923,0.035385724,1,0.422594142,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CN(C)c1ccc(C(=O)Nc2ccc(C(C)(C)C)cc2)cc1,kidney,Rat,Human,0.56835443,0.166624621,1,0.422594142,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,CCC(=O)NC(C)c1nnnn1-c1ccccc1C,brain,Rat,Human,0.361904762,0.304079562,1,0.944444444,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,CCC(CC)CC(=O)Nc1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.753061224,0.021444164,1,0.422594142,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.155555556,0.071218938,1,0.422594142,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,O=C(CN1CSCC1=O)Nc1cccc(OC(F)(F)F)c1,prostate,Rat,Human,0.310526316,0.444543451,1,0.608695652,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1ccccc1CS(=O)Cc1ccccc1C,kidney,Rat,Human,0.423943662,0.039256241,1,0.422594142,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.345283019,0.006336996,1,0.422594142,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.071218938,1,0.422594142,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.345283019,0.006336996,1,0.422594142,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,CC1CC(C)CC([NH+]2CCN(C(=O)c3ccco3)CC2)C1,kidney,Rat,Human,0.275257732,0.01278122,1,0.422594142,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CN(Cc1ccccn1)C(=O)Nc1cccc(Cl)c1N(C)C,kidney,Rat,Human,0.423232323,0.013763982,1,0.422594142,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCc1nn(CCCC(C)C)c(C)c1Cl,prostate,Rat,Human,0.273913043,0.386661172,1,0.608695652,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,CC1CC(C)CC([NH+]2CCN(C(=O)c3ccco3)CC2)C1,kidney,Rat,Human,0.275257732,0.01278122,1,0.422594142,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,Cc1ccccc1CS(=O)CC(=O)Nc1ccccc1,kidney,Rat,Human,0.378481013,0.01328834,1,0.422594142,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,O=C(CC1CCCc2ccccc21)NC(CC1CCCC1)c1cccnc1,prostate,Rat,Human,0.433333333,0.479415327,1,0.608695652,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,kidney,Rat,Human,0.425301205,0.259550244,1,0.422594142,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,kidney,Rat,Human,0.410810811,0.259550273,1,0.422594142,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=S(=O)(NC1CC1c1ccccc1)c1ccccc1,kidney,Rat,Human,0.323076923,0.035385732,1,0.422594142,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CC1CCC(c2cc(NC(=O)CC3CCCCC3C)ncn2)CC1,prostate,Rat,Human,0.285185185,0.394815475,1,0.608695652,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,COC1(C)CC(NC(=O)Cc2cc(C)on2)C1(C)C,kidney,Rat,Human,0.297802198,0.010592344,1,0.422594142,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)Nc3ccccc3C)CC2)cc1,kidney,Rat,Human,0.431081081,0.0382725,1,0.422594142,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,CCNC1CCCCC1CNC(=O)N1CCC2CCCCC21,prostate,Rat,Human,0.294174757,0.417512685,1,0.608695652,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,CCCC(=O)NCc1nccn1Cc1cccc(Cl)c1,kidney,Rat,Human,0.387234043,0.050819006,1,0.422594142,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,prostate,Rat,Human,0.446153846,0.486663997,1,0.608695652,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,CC(C)c1ccc(S(=O)(=O)NCc2cccc(C#N)c2)cc1,kidney,Rat,Human,0.388659794,0.036973428,1,0.422594142,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC(C)NC(=O)c1cnn(Cc2cccc(Cl)c2)c1,prostate,Rat,Human,0.358426966,0.432969719,1,0.608695652,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,CC1CCC(c2cc(NC(=O)CC3CCCCC3C)ncn2)CC1,prostate,Rat,Human,0.296261682,0.394815505,1,0.608695652,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,Cc1cccc(NC(=O)CCc2c(C)cc(C)[nH]c2=O)c1,prostate,Rat,Human,0.241414141,0.459175318,1,0.608695652,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,Cc1cc(NC(=O)CCc2ccccc2)n(C(C)C)n1,prostate,Rat,Human,0.398969072,0.452957779,1,0.608695652,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(NC1CC1c1ccccc1)c1ccccc1,kidney,Rat,Human,0.680645161,0.035385724,1,0.422594142,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1ccc(OC)c(C(=O)Nc2ccc3c(c2)OCO3)c1,kidney,Rat,Human,0.394642857,0.010910696,1,0.422594142,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.071218938,1,0.422594142,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(Cc1ccccc1)C(=O)c1ccc(NC(C)=O)cc1,kidney,Rat,Human,0.433333333,0.029278725,1,0.422594142,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,kidney,Rat,Human,0.571264368,0.062927477,0,0.422594142,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)Nc1cccc(C(=O)N(Cc2ccccc2)C(C)=O)c1,kidney,Rat,Human,0.475,0.005125119,1,0.422594142,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC1CCC(c2cc(NC(=O)CC3CCCCC3C)ncn2)CC1,prostate,Rat,Human,0.319298246,0.394815534,1,0.608695652,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,Cc1cc(C)cc(OC(C#N)C(=O)Nc2ccc(C(C)C)cc2)c1,kidney,Rat,Human,0.380373832,0.035017349,1,0.422594142,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)cc1,kidney,Rat,Human,0.425301205,0.259550273,1,0.422594142,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,Cc1ccccc1CS(=O)CC(=O)Nc1ccccc1,prostate,Rat,Human,0.451351351,0.231619611,1,0.608695652,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1ccc(OC)c(C(=O)Nc2ccc3c(c2)OCO3)c1,kidney,Rat,Human,0.394642857,0.010910696,1,0.422594142,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1ccc(COc2cc(C)cc(C)c2)cc1O,kidney,Rat,Human,0.401369863,0.070726767,1,0.422594142,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1C(F)(F)F,prostate,Rat,Human,0.467346939,0.434288412,1,0.608695652,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,O=S(=O)(NCc1cccc(-n2cncn2)c1)c1cccc(C(F)(F)F)c1,kidney,Rat,Human,0.347706422,0.049298827,1,0.422594142,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(Nc1ccnn1Cc1ccc(Cl)cc1)C1COc2ccccc2O1,kidney,Rat,Human,0.399065421,0.027633851,1,0.422594142,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(NC1CC1c1ccccc1)c1ccccc1,kidney,Rat,Human,0.680645161,0.035385724,1,0.422594142,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,COc1ccccc1C(=O)NCc1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.35,0.047564492,1,0.422594142,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,Cc1ccc(C(=O)NCc2ccc(C(=O)[O-])cc2)cc1C,kidney,Rat,Human,0.410344828,0.012887019,1,0.422594142,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)Nc3ccccc3C)CC2)cc1,prostate,Rat,Human,0.431081081,0.411866486,1,0.608695652,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.071218938,1,0.422594142,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCc1nn(C)cc1NC(=O)NCc1cc(C)c(C)s1,kidney,Rat,Human,0.155555556,0.071218938,1,0.422594142,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,CCCc1nn(CCCC(C)C)c(C)c1Cl,brain,Rat,Human,0.257894737,0.286095202,1,0.944444444,,,,
CC(C)(COCC1CO1)COCC1CO1,CC1CC(C)OC(C(=O)NCc2ccccc2OCCF)C1,kidney,Rat,Human,0.219565217,0.019679459,1,0.422594142,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,O=C([O-])CC(NC(=O)c1cccc(F)c1Cl)c1ccccc1,prostate,Rat,Human,0.411688312,0.442736298,1,0.608695652,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,Cc1ccc(C)c(OCC(=O)Nc2ccc(Cl)cc2)c1,brain,Rat,Human,0.416831683,0.468816161,1,0.944444444,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,O=C([O-])c1cccc(CNS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1,kidney,Rat,Human,0.322929936,0.018249834,1,0.422594142,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,O=C(Nc1ccccc1)Oc1ccc2[nH]c(=O)c3ccccc3c2c1,kidney,Rat,Human,0.417757009,0.067183748,1,0.422594142,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C2C(c3ccccc3)CC[SH]2N=C1NCc1ccc(Cl)c(N2CCCC2=O)c1,kidney,Rat,Human,0.266666667,0.188538715,1,0.422594142,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCC(CC)c1cccc(NC(=O)c2cccc(C#N)c2)c1,prostate,Rat,Human,0.344444444,0.443241894,1,0.608695652,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,Cc1cc(F)ccc1S(=O)(=O)Nc1ccccc1Br,prostate,Rat,Human,0.458024691,0.404951692,1,0.608695652,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,O=C(Nc1ccccc1)Oc1ccc2[nH]c(=O)c3ccccc3c2c1,prostate,Rat,Human,0.463636364,0.482318908,1,0.608695652,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(C)(C)C(=O)N1CCC(C(=O)NCCc2ccccc2)CC1,kidney,Rat,Human,0.190909091,0.047747046,1,0.422594142,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,O=C(Nc1ccc(OCc2ccc(Cl)cc2)cc1)c1ccc(Cl)cn1,kidney,Rat,Human,0.393103448,0.117555805,1,0.422594142,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,CNC(=O)c1cc(NC(C)c2ccc(F)cn2)nc2ccccc12,kidney,Rat,Human,0.368817204,0.018081984,1,0.422594142,,,,
