Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,COc1ccc(OCC(=O)N2CC(OCc3ccc(Cl)cc3)C2)cc1,kidney,Rat,Human,0.539622642,0.090722628,1,0.403361345,,,,
ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,prostate,Rat,Human,0.392771084,0.703005373,1,0.532608696,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,brain,Rat,Human,0.588489209,0.686344922,1,0.944444444,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cc(Cl)ccc1NCc1c(C)n(C)n(-c2ccccc2)c1=O,prostate,Rat,Human,0.558024691,0.479554981,1,0.532608696,,,,
CC1(C)N(Br)C(=O)N(Br)C1=O,CC(C)(CBr)CN1C(=O)C(C)(C)S1(=O)=O,brain,Rat,Human,0.430769231,0.239023447,1,0.944444444,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,kidney,Rat,Human,0.353846154,0.013628405,1,0.403361345,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,CC(=O)NC(=O)c1ccc(C(=O)N(C(=O)C(C)C)c2cccc3ccccc23)cc1,brain,Rat,Human,0.475590551,0.331758201,1,0.944444444,,,,
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,CCOC(=O)N(C)CCC(=O)N(C)[C@H]1CC(C)c2c(O)cccc21,kidney,Rat,Human,0.530188679,0.014845792,1,0.403361345,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)COc1ccc(C3SCCCS3)cc1)C2,prostate,Rat,Human,0.445614035,0.372181237,1,0.532608696,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc([C@H]2CCCN2C(=O)c2ccccc2I)c1,kidney,Rat,Human,0.504761905,0.052995604,1,0.403361345,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=S(=O)(NC[C@H](O)c1ccc(C(F)(F)F)cc1)c1cc(F)ccc1F,prostate,Rat,Human,0.32605042,0.483236581,1,0.532608696,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,COc1ccc(-c2n[nH]c(NC(=O)c3cccc(C(F)(F)F)c3)n2)cc1,kidney,Rat,Human,0.465306122,0.330924183,1,0.403361345,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,Cc1sccc1C(=O)N(C(=O)CF)c1ccc(O)cc1,prostate,Rat,Human,0.480487805,0.354041368,1,0.532608696,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cc(Cl)ccc1NCc1c(C)n(C)n(-c2ccccc2)c1=O,kidney,Rat,Human,0.558024691,0.003200482,1,0.403361345,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,CCOC(=O)C1=C(C)NC(=O)N[C@H]1c1cc(OC)ccc1O,prostate,Rat,Human,0.38699187,0.460790694,1,0.532608696,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,Cc1noc(C[NH+]2CC[C@@H](OCCCc3ccccc3)C2)n1,kidney,Rat,Human,0.394915254,0.028196307,1,0.403361345,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)C[C@@H](O)CNC(=O)N(C)c1ccccc1C(=O)N1C[C@H](C)C[C@@H](C)C1,kidney,Rat,Human,0.513131313,0.027546948,1,0.403361345,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(F)C(=O)N(C(=O)c1ccsc1)c1ccc(O)cc1,prostate,Rat,Human,0.482051282,0.312143743,1,0.532608696,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(c1ccc(Br)cc1)[C@H](O)c1c[nH]c2ccccc12,kidney,Rat,Human,0.576623377,0.032190163,1,0.403361345,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,COCCNC(=O)c1cc2sc(C)cc2n1Cc1ccccc1,prostate,Rat,Human,0.483018868,0.999991417,1,0.532608696,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)c2nn(-c3ccc(CC)cc3)ccc2=O)cc1,kidney,Rat,Human,0.46984127,0.047358256,1,0.403361345,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,C=CCN(CC=C)C(=O)C1CC(=N)N(C(=O)C(C)(C)C)CC1=C,kidney,Rat,Human,0.371717172,0.003266741,1,0.403361345,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CCCN(C(=O)c1ccc(C(=O)NC(C)=O)cc1)c1cccc2ccccc12,prostate,Rat,Human,0.526530612,0.462029934,1,0.532608696,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CC[n+]1c(N)n(CCOc2ccc(Cl)cc2Cl)c2ccccc21,prostate,Rat,Human,0.565853659,0.555734634,1,0.532608696,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(C(=O)c1ccc(C(=O)NC(C)=O)cc1)c1cccc2ccccc12,kidney,Rat,Human,0.572881356,0.016794493,1,0.403361345,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cc(Cl)ccc1NCc1c(C)n(C)n(-c2ccccc2)c1=O,kidney,Rat,Human,0.558024691,0.003200482,1,0.403361345,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,Cc1oc(-c2ccccc2)nc1CCNC(=O)c1ccc([S@@](C)=O)cc1,kidney,Rat,Human,0.662962963,0.453110754,1,0.403361345,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,kidney,Rat,Human,0.408333333,0.069525473,1,0.403361345,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,CC1=C(CC[NH+]2CCC[C@@H](C(N)=O)C2)C(C)(C)CCC1,kidney,Rat,Human,0.452747253,0.01129212,1,0.403361345,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCCc1nnc(NC(=O)C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)s1,kidney,Rat,Human,0.579310345,0.019682743,1,0.403361345,,,,
CCCCCCCCCC1=CC=C(O)C=C1,C=C(Cl)[C@@H]1C(C)CCC[C@@H]1C(=O)[NH2+]Cc1ccc(O)cc1,prostate,Rat,Human,0.453012048,0.421210349,1,0.532608696,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",CCN(CC)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(C)cc1O,kidney,Rat,Human,0.414285714,0.037453543,1,0.403361345,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3O)CC2)cc1,prostate,Rat,Human,0.53974359,0.391052932,1,0.532608696,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,C=CCN(CC=C)C(=O)C1CC(=N)N(C(=O)C(C)(C)C)CC1=C,kidney,Rat,Human,0.371717172,0.003266741,1,0.403361345,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,COc1ccc(CCCC(=O)N(C)c2cc(S(N)(=O)=O)ccc2C)cc1F,brain,Rat,Human,0.622680412,0.377837718,1,0.944444444,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(NCc1ccc(-n2cncn2)cc1)c1cccc(Cl)c1,kidney,Rat,Human,0.487128713,0.037508164,1,0.403361345,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,CN(Nc1cccc(C(F)(F)F)c1)C(=O)c1cccc2cccnc12,kidney,Rat,Human,0.617721519,0.086208314,1,0.403361345,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,O=C(c1ccc(Br)cc1)[C@H](O)c1c[nH]c2ccccc12,kidney,Rat,Human,0.576623377,0.032190163,1,0.403361345,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,C[C@@H]1CCC[C@](O)(c2ccc(Cl)s2)CC1,prostate,Rat,Human,0.438095238,0.384991586,1,0.532608696,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCC(=O)c1c(C)cc(C)[nH]c1=O,kidney,Rat,Human,0.417948718,0.006090951,1,0.403361345,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667376,1,0.403361345,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc([C@H]2CCCN2C(=O)c2ccccc2I)c1,kidney,Rat,Human,0.504761905,0.052995604,1,0.403361345,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,Cc1ccsc1C(=O)NC(=O)CCCC([NH3+])=CF,kidney,Rat,Human,0.304166667,0.021600766,1,0.403361345,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.592156863,0.097066179,1,0.403361345,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)c1ccc([C@@H]2C3=C([O-])CCCC3=NC3=NC(SC)=NC(=O)[C@@H]32)cc1,kidney,Rat,Human,0.45,0.030411599,1,0.403361345,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCc1nn(C)cc1CNC(=O)c1cc(C)nc2ccc(OC)cc12,kidney,Rat,Human,0.488135593,0.034987099,1,0.403361345,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)CCC(=O)N(C)NC(=O)N(C)C(=O)[C@H](C)c1ccsc1,kidney,Rat,Human,0.404301075,0.022386523,1,0.403361345,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CN(C(=O)CSc1nc2cc(Cl)ccc2o1)C1(C#N)CCCCC1,kidney,Rat,Human,0.504347826,0.026935451,1,0.403361345,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32295082,0.017363083,1,0.403361345,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,COc1ccc(O)c(N(C(C)C(=O)[O-])S(=O)(=O)c2ccc(C)cc2)c1,kidney,Rat,Human,0.451428571,0.026518349,1,0.403361345,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,COc1ccc2ccccc2c1CN(C)[C@@H](C(N)=O)c1cccc(F)c1,kidney,Rat,Human,0.564583333,0.014745666,1,0.403361345,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,O=C(c1ccc(Br)cc1)[C@H](O)c1c[nH]c2ccccc12,kidney,Rat,Human,0.478481013,0.032190178,1,0.403361345,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCCc1nnc(NC(=O)C2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)s1,kidney,Rat,Human,0.579310345,0.019682743,1,0.403361345,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,COc1c(O)cc(C(=O)N(C)C(C)(C)C#CF)c2ccccc12,prostate,Rat,Human,0.40212766,0.498000771,1,0.532608696,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=S(=O)(c1ccccc1)N1C[C@H]2c3ccccc3CC[NH+]2[C@H]1c1ccccc1,kidney,Rat,Human,0.448322148,0.06789884,1,0.403361345,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CCC(C)[NH+](C(=O)c1ccc(N(C)C)c(C)c1)c1ccc(C)cc1,kidney,Rat,Human,0.501075269,0.100130148,1,0.403361345,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,CC[C@H](C)S(=N)(=O)c1nnc(C)n1-c1ccccc1C,brain,Rat,Human,0.444186047,0.313253969,1,0.944444444,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,Cc1cccc2c(=O)cc(C(=O)Nc3ccc(Cl)c(Cl)c3)oc12,kidney,Rat,Human,0.594366197,0.123341538,1,0.403361345,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32,0.017363083,1,0.403361345,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,Cc1ccc([C@]2(C)NC(=O)N(CC(=O)Nc3cccc(OC(F)(F)F)c3)C2=O)cc1,prostate,Rat,Human,0.499065421,0.471930593,1,0.532608696,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,Cc1cc(Cl)ccc1NCc1c(C)n(C)n(-c2ccccc2)c1=O,kidney,Rat,Human,0.558024691,0.003200482,1,0.403361345,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CN1CCC[NH+](Cc2cc(Cl)ccc2N)CC1,kidney,Rat,Human,0.441935484,0.043178715,1,0.403361345,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32295082,0.017363083,1,0.403361345,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CN1CCC[NH+](Cc2cc(Cl)ccc2N)CC1,kidney,Rat,Human,0.441935484,0.043178715,1,0.403361345,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1CC([NH+]2CCC(N3CCNC3=O)CC2)C[C@@H](C)C1,kidney,Rat,Human,0.41978022,0.058755834,1,0.403361345,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,COc1c(C)cc2ccccc2c1C(=O)N(C)[C@@H](C(N)=O)c1cccc(F)c1,kidney,Rat,Human,0.586792453,0.026170561,1,0.403361345,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCC[C@@H](CC)C(=O)NCc1nc[nH]n1,prostate,Rat,Human,0.369014085,0.392177194,1,0.532608696,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1CC([NH+]2CCC(N3CCNC3=O)CC2)C[C@@H](C)C1,kidney,Rat,Human,0.41978022,0.058755826,1,0.403361345,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,O=C(c1ccc(Br)cc1)[C@H](O)c1c[nH]c2ccccc12,kidney,Rat,Human,0.478481013,0.032190178,1,0.403361345,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,Cc1c(S(C)(=O)=O)ccc(F)c1S(=O)(=O)[N-]c1cccc(NC(=O)C2CC2)c1,prostate,Rat,Human,0.490598291,0.39784807,1,0.532608696,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(c1ccsc1)N(C(=O)C(F)F)c1ccc(O)cc1,kidney,Rat,Human,0.458823529,0.477443784,1,0.403361345,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,Cc1cc(C(=O)N(C(=O)CF)c2ccc(O)cc2)cs1,kidney,Rat,Human,0.505555556,0.314694226,1,0.403361345,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,O=S(=O)(c1ccccc1)N1C[C@H]2c3ccccc3CC[NH+]2[C@H]1c1ccccc1,kidney,Rat,Human,0.448322148,0.06789884,1,0.403361345,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CC(=O)C1=CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3C(=O)C[C@]12C,prostate,Rat,Human,0.688095238,0.516348779,1,0.532608696,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,COC(=O)[C@H]1C[C@H]1C(=O)N[C@@H]1C[C@@](C)(OC)C1(C)C,kidney,Rat,Human,0.413483146,0.022343226,1,0.403361345,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3O)CC2)cc1,kidney,Rat,Human,0.53974359,0.072939247,1,0.403361345,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,CCN[C@@H]1[C@H]([NH+]2CCC[C@H]3CCC[C@@H]32)CCC1(C)C,prostate,Rat,Human,0.441758242,0.029986795,1,0.532608696,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,Cn1nc(CNC(=O)Nc2ccccc2C(F)(F)F)cc1-c1ccncc1,kidney,Rat,Human,0.461261261,0.043095324,1,0.403361345,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,Cc1sccc1C(=O)N(C(=O)CF)c1ccc(O)cc1,prostate,Rat,Human,0.475,0.354041368,1,0.532608696,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(NCc1ccc(-n2cncn2)cc1)c1cccc(Cl)c1,kidney,Rat,Human,0.487128713,0.037508164,1,0.403361345,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC[C@](C)(CO)NC(=O)N(C)c1cnn(Cc2ccc(Cl)cc2)c1,prostate,Rat,Human,0.488659794,0.400439441,1,0.532608696,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1[C@@H]1CC=CCC1,kidney,Rat,Human,0.434693878,0.032667361,1,0.403361345,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,CC(=O)C1=CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3C(=O)C[C@]12C,prostate,Rat,Human,0.515789474,0.516348839,1,0.532608696,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCC(=O)c1c(C)cc(C)[nH]c1=O,prostate,Rat,Human,0.417948718,0.413671017,1,0.532608696,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,COCCNC(=O)c1cc2sc(C)cc2n1Cc1ccccc1,prostate,Rat,Human,0.483018868,0.999991417,1,0.532608696,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(c1ccccc1)N1C[C@H]2c3ccccc3CC[NH+]2[C@H]1c1ccccc1,kidney,Rat,Human,0.604494382,0.06789884,1,0.403361345,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1ccc(OC)c([C@H]2OC(COc3ccc4c(c3)OCO4)=NN2C(C)=O)c1,kidney,Rat,Human,0.52,0.007277452,1,0.403361345,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32295082,0.017363083,1,0.403361345,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(C(=O)c1ccc(C(=O)NC(C)=O)cc1)c1cccc2ccccc12,kidney,Rat,Human,0.572881356,0.016794503,1,0.403361345,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,C[C@@H]1CS(=O)(=O)N(c2ccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)cc2)C1=O,kidney,Rat,Human,0.566972477,0.043494169,1,0.403361345,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,CN(C[C@H]1C=c2ccccc2=[NH+]C1=O)C(=O)c1ccccc1,kidney,Rat,Human,0.634210526,0.062351715,1,0.403361345,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)C1=CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3C(=O)C[C@]12C,prostate,Rat,Human,0.631578947,0.516348839,1,0.532608696,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.552380952,0.097066194,1,0.403361345,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(c1ccsc1)N(C(=O)C(F)F)c1ccc(O)cc1,kidney,Rat,Human,0.458823529,0.477443784,1,0.403361345,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,O=C1N[C@H](c2cccc(Oc3ccccc3)c2)Oc2ccccc21,prostate,Rat,Human,0.525581395,0.538666904,1,0.532608696,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1ccc(OC)c([C@H]2OC(COc3ccc4c(c3)OCO4)=NN2C(C)=O)c1,kidney,Rat,Human,0.52,0.007277452,1,0.403361345,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,C=C(Cl)c1cc(OC)cc(O)c1OCc1ccc(F)c(OC)c1,kidney,Rat,Human,0.529113924,0.051657587,1,0.403361345,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,C[C@@H]1CS(=O)(=O)N(c2ccc(S(=O)(=O)Nc3ccccc3C(F)(F)F)cc2)C1=O,prostate,Rat,Human,0.524786325,0.390849441,1,0.532608696,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,O=S(=O)(NCc1ccc(-n2cncn2)cc1)c1cccc(Cl)c1,kidney,Rat,Human,0.440384615,0.037508164,1,0.403361345,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O=C(Nc1ccnn1Cc1ccc(Cl)cc1)[C@@H]1COc2ccccc2O1,kidney,Rat,Human,0.499065421,0.032196123,1,0.403361345,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=S(=O)(c1ccccc1)N1C[C@H]2c3ccccc3CC[NH+]2[C@H]1c1ccccc1,kidney,Rat,Human,0.604494382,0.06789884,1,0.403361345,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,COc1ccc(-c2cc(C(=O)NCC(F)(F)F)c3ccccc3n2)cc1OC,kidney,Rat,Human,0.506451613,0.045837861,1,0.403361345,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(=O)c1ccc(Oc2ccc(C(=O)NC[C@H]3CC[NH+](C)C3)cc2)cc1,kidney,Rat,Human,0.513131313,0.018710239,1,0.403361345,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(C(=O)COC(=O)c3ccc(C)c(C)c3O)CC2)cc1,prostate,Rat,Human,0.53974359,0.391052961,1,0.532608696,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32295082,0.017363083,1,0.403361345,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,kidney,Rat,Human,0.32,0.017363083,1,0.403361345,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,CCCCCc1nnc(NC(=O)Nc2cn(C)nc2CC)s1,brain,Rat,Human,0.350537634,0.75945729,1,0.944444444,,,,
CC(C)(COCC1CO1)COCC1CO1,COCCOC[C@H]1CC[NH+](C2C[C@@H](C)O[C@H](C)C2)C1,kidney,Rat,Human,0.372839506,0.025940062,1,0.403361345,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,Fc1cccc([C@@H](NCc2nnsc2Cl)c2ccccc2)c1,prostate,Rat,Human,0.516455696,0.47344622,1,0.532608696,,,,
