Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,CCOC(=O)NC1CCc2cccc(OC(F)(F)F)c21,kidney,Rat,Human,0.347619048,0.023903156,1,0.410041841,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,CC1(C)C2CCC1(C)C(NC(=O)COc1ccc(C#N)cc1)C2,prostate,Rat,Human,0.340384615,0.425734043,1,0.586956522,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(C2CCCN2C(=O)c2cc(Cl)c[nH]2)c1,kidney,Rat,Human,0.41372549,0.04205519,1,0.410041841,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CN(CC(F)(F)F)S(=O)(=O)c1ccc(C(C)(C)C)cc1,prostate,Rat,Human,0.223809524,0.388949573,1,0.586956522,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,COc1ccc(C(=O)Nc2nc(C(F)(F)F)cs2)cc1,kidney,Rat,Human,0.33255814,0.420017749,1,0.410041841,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)F)cc1)c1ccc(Br)cc1,prostate,Rat,Human,0.33255814,0.402595609,1,0.586956522,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,CC(C)(O)CS(=O)Cc1ccccc1-c1ccccc1,kidney,Rat,Human,0.42,0.031463921,1,0.410041841,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,COc1cccc(C2C3=C(CCCC3=O)NC3=C2C(=O)CCC3)c1,prostate,Rat,Human,0.265413534,0.438655108,1,0.586956522,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CC(CCc1ccccc1)C(=O)Nc1ccn(C)n1,kidney,Rat,Human,0.29266055,0.036325134,1,0.410041841,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC1CC(C)CN(C(=O)c2ccc(NC(=O)C(C)C)cc2)C1,kidney,Rat,Human,0.325806452,0.04631424,1,0.410041841,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1,prostate,Rat,Human,0.437837838,0.424253345,1,0.586956522,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,CC(C)C(=O)Nc1cccc(C(=O)Nc2ccccc2)c1,kidney,Rat,Human,0.417073171,0.011901652,1,0.410041841,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(=O)Nc1ccc(CC(=O)NCc2ccoc2C)cc1,prostate,Rat,Human,0.316981132,0.435981035,1,0.586956522,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,CCc1ccc(NC(=O)c2ccc(Br)cc2)cc1,kidney,Rat,Human,0.368518519,0.020252751,1,0.410041841,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CCC(=O)N1CCC(C(=O)NCCc2ccc(C)cc2C)CC1,kidney,Rat,Human,0.200917431,0.033089045,1,0.410041841,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CCN(C(=O)c1ccccc1NS(C)(=O)=O)c1ccccc1,prostate,Rat,Human,0.364285714,0.406956464,1,0.586956522,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,CCn1c(NC(CO)c2ccc(Cl)cc2Cl)[nH+]c2ccccc21,prostate,Rat,Human,0.417647059,0.596241951,1,0.586956522,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(Cc1ccc(C)cc1)C(=O)c1ccc(C)c(S(N)(=O)=O)c1,kidney,Rat,Human,0.347933884,0.044227179,1,0.410041841,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,CC(C)(O)CS(=O)Cc1ccccc1-c1ccccc1,kidney,Rat,Human,0.42,0.031463906,1,0.410041841,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,CS(=O)c1ccc(C(=O)NCCc2ccccc2)cc1,kidney,Rat,Human,0.37027027,0.011225777,1,0.410041841,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,Cc1ccc(NC(=O)C2CCCCC2C(=O)[O-])c(F)c1,kidney,Rat,Human,0.336111111,0.02944978,1,0.410041841,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,CCC(C)C1CCC[NH+](Cc2c(C)nn(C)c2C)C1,kidney,Rat,Human,0.221212121,0.007947391,1,0.410041841,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCc1nnc(NC(=O)c2ccc(S(C)(=O)=O)cc2)s1,kidney,Rat,Human,0.437837838,0.020838184,1,0.410041841,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CC1CC(C[NH2+]Cc2ccc(C(C)(C)C)cc2)CC(C)O1,prostate,Rat,Human,0.281818182,0.389456213,1,0.586956522,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",CCN(CC)C(=O)NCC(=O)N(C)c1ccccc1,kidney,Rat,Human,0.31875,0.01398738,1,0.410041841,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(CC(O)c3ccc(C)cc3)CC2)cc1,prostate,Rat,Human,0.468055556,0.391422868,1,0.586956522,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CCC(=O)N1CCC(C(=O)NCCc2ccc(C)cc2C)CC1,kidney,Rat,Human,0.200917431,0.033089045,1,0.410041841,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,Cc1ccc(C(=O)Nc2cccc(S(N)(=O)=O)c2)cc1C,brain,Rat,Human,0.455555556,0.432571501,1,0.944444444,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(NCc1ccncc1)c1ccc(Cl)cc1,kidney,Rat,Human,0.297916667,0.02263381,1,0.410041841,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,CC(C)(C(=O)Nc1cccc(C(F)(F)F)c1)n1cccn1,kidney,Rat,Human,0.623076923,0.032030098,1,0.410041841,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,CC(C)C(=O)Nc1cccc(C(=O)Nc2ccccc2)c1,kidney,Rat,Human,0.417073171,0.011901652,1,0.410041841,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,Cc1ccc(C(O)C2(c3cccs3)CCOCC2)s1,prostate,Rat,Human,0.27,0.48453176,1,0.586956522,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCC(C)C(=O)N1CCC(c2ccccc2)=C(O)C1,kidney,Rat,Human,0.2875,0.066384949,1,0.410041841,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#Cc1cccc2c1C(N)=CC(=O)C2COC1CCCCC1,kidney,Rat,Human,0.298113208,0.151998028,1,0.410041841,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,COc1cccc(C2CCCN2C(=O)c2cc(Cl)c[nH]2)c1,kidney,Rat,Human,0.41372549,0.04205519,1,0.410041841,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,Cc1ccsc1CNC(=O)CCC(F)(F)F,kidney,Rat,Human,0.186956522,0.036434609,1,0.410041841,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",Cc1cc(C2NC(=O)c3ccccc3N2)ccc1Oc1ccccc1,kidney,Rat,Human,0.445794393,0.09817259,1,0.410041841,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)c1ccc2c(c1)OCC(C#N)C2c1ccccc1,kidney,Rat,Human,0.416455696,0.474707514,1,0.410041841,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,COc1ccc2nc(C)c(C(=O)NC(C)C)c(C)c2c1,kidney,Rat,Human,0.336363636,0.007677647,1,0.410041841,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,Cc1nc(C(C)C)sc1C(=O)NCC(C)c1ccsc1,kidney,Rat,Human,0.239784946,0.148294657,1,0.410041841,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CC(=O)N(C)C1(C(=O)Nc2cccc(C)c2Cl)CCCCC1,kidney,Rat,Human,0.535897436,0.007883477,1,0.410041841,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.019142345,1,0.410041841,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,Cc1ccc(S(=O)(=O)N(CC(N)=O)c2cc(C)ccc2C)cc1,kidney,Rat,Human,0.322857143,0.024357166,1,0.410041841,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,CC(C(N)=O)N(C)C(c1ccccc1)c1cccc(F)c1,kidney,Rat,Human,0.360869565,0.024899969,1,0.410041841,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,CC(C)(O)CS(=O)Cc1ccccc1-c1ccccc1,kidney,Rat,Human,0.382051282,0.031463906,1,0.410041841,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCCc1nnc(NC(=O)c2ccc(S(C)(=O)=O)cc2)s1,kidney,Rat,Human,0.437837838,0.020838184,1,0.410041841,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC(C)NC(=O)c1ccc(Cl)cc1OC(F)F,prostate,Rat,Human,0.315189873,0.472235501,1,0.586956522,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,Cc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,kidney,Rat,Human,0.315384615,0.058939453,0,0.410041841,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CCC(C)([NH2+]Cc1ccc(N(C)C)c(Br)c1)c1ccccc1,kidney,Rat,Human,0.358064516,0.0565622,1,0.410041841,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,Cc1cccc(NC(=O)C(C)Nc2nnc3c(C)cccn23)c1C,brain,Rat,Human,0.276470588,0.327800453,1,0.944444444,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,COc1ccccc1C(=O)Nc1ccc(Cl)c(Cl)c1,kidney,Rat,Human,0.566666667,0.017843625,1,0.410041841,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.155555556,0.019142345,1,0.410041841,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC1(C)C(=O)NCCN1CC(=O)Nc1cccc(C(F)(F)F)c1,prostate,Rat,Human,0.393478261,0.421315104,1,0.586956522,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,CC(C)(O)CS(=O)Cc1ccccc1-c1ccccc1,kidney,Rat,Human,0.42,0.031463906,1,0.410041841,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(Br)c1,kidney,Rat,Human,0.345283019,0.003439938,1,0.410041841,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.019142345,1,0.410041841,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,CCNS(=O)(=O)c1ccc(Cl)c(Br)c1,kidney,Rat,Human,0.345283019,0.003439938,1,0.410041841,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,Cc1noc(C)c1C(=O)N1CCC[NH+](CC2CCCC(C)C2)CC1,kidney,Rat,Human,0.261904762,0.025628187,1,0.410041841,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CN(Cc1cccc(Cl)c1)C(=O)Nc1ccccc1,kidney,Rat,Human,0.447826087,0.04438141,1,0.410041841,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCCn1nc(C)c(Cl)c1C[NH2+]C(C)c1ccc(C)c(F)c1,prostate,Rat,Human,0.234831461,0.45009768,1,0.586956522,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,Cc1noc(C)c1C(=O)N1CCC[NH+](CC2CCCC(C)C2)CC1,kidney,Rat,Human,0.261904762,0.025628187,1,0.410041841,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,CC(C)(O)CS(=O)Cc1ccccc1-c1ccccc1,kidney,Rat,Human,0.382051282,0.031463921,1,0.410041841,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,Cc1cc(NC(=O)C(OC2CCCC2)c2ccccc2)on1,prostate,Rat,Human,0.408411215,0.422352314,1,0.586956522,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccc(OC(F)F)cc1)c1ccc(Br)cc1,kidney,Rat,Human,0.34137931,0.047229476,1,0.410041841,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,COc1ccc(NC(=O)c2csc(Br)c2)cc1,kidney,Rat,Human,0.325352113,0.07714697,1,0.410041841,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,Cc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,kidney,Rat,Human,0.315384615,0.058939453,0,0.410041841,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,CC(=O)N1C2=C(CCCC2)CCC1CC(=O)NCC1CC(C)(C)C1(C)C,prostate,Rat,Human,0.314953271,0.41753605,1,0.586956522,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,COC1(C)CC(NC(=O)c2ccc(C(=O)N(C)C)cc2)C1(C)C,kidney,Rat,Human,0.278217822,0.06068049,1,0.410041841,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(CC(O)c3ccc(C)cc3)CC2)cc1,kidney,Rat,Human,0.468055556,0.028699901,1,0.410041841,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,CCn1nc(C)c2c1CCCC2[NH+]1CCCC2CCC(C)C21,prostate,Rat,Human,0.296078431,0.398609638,1,0.586956522,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,COCC(=O)Nc1cc(C(F)(F)F)ccc1Cl,kidney,Rat,Human,0.382352941,0.059529312,1,0.410041841,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=C(Nc1ccc(OC(F)F)cc1)c1ccc(Br)cc1,prostate,Rat,Human,0.340963855,0.402595699,1,0.586956522,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,O=S(=O)(NCc1ccncc1)c1ccc(Cl)cc1,kidney,Rat,Human,0.297916667,0.02263381,1,0.410041841,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC(=O)Nc1cnn(Cc2ccc(Cl)cc2)c1,prostate,Rat,Human,0.358823529,0.398822904,1,0.586956522,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#Cc1cccc2c1C(N)=CC(=O)C2COC1CCCCC1,kidney,Rat,Human,0.298113208,0.151998028,1,0.410041841,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,Cc1cc(C(=O)NCC2CC(=O)CC3CCCCC32)c(C)o1,prostate,Rat,Human,0.298019802,0.433487535,1,0.586956522,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCC(C)C(=O)N1CCC(c2ccccc2)=C(O)C1,prostate,Rat,Human,0.2875,0.410674572,1,0.586956522,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(=O)Nc1ccc(CC(=O)NCc2ccoc2C)cc1,prostate,Rat,Human,0.316981132,0.435981035,1,0.586956522,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,Cc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,kidney,Rat,Human,0.485714286,0.058939453,0,0.410041841,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1cccc(CNC(=O)c2cc(C)ccc2OC)c1,kidney,Rat,Human,0.326086957,0.013277791,1,0.410041841,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.019142345,1,0.410041841,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CCCN(Cc1ccc(C)cc1)C(=O)c1ccc(C)c(S(N)(=O)=O)c1,kidney,Rat,Human,0.347933884,0.044227179,1,0.410041841,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,CC(NS(=O)(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,kidney,Rat,Human,0.436734694,0.141184881,1,0.410041841,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,CN(CC(=O)Nc1ccc(F)cc1)C(=O)c1ccccc1,kidney,Rat,Human,0.5,0.038233556,1,0.410041841,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(=O)N1C2=C(CCCC2)CCC1CC(=O)NCC1CC(C)(C)C1(C)C,prostate,Rat,Human,0.326086957,0.41753599,1,0.586956522,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,Cc1cc(C2NC(=O)c3ccccc3N2)ccc1Oc1ccccc1,kidney,Rat,Human,0.397297297,0.09817259,1,0.410041841,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,O=C(Nc1ccc(OC(F)F)cc1)c1ccc(Br)cc1,kidney,Rat,Human,0.34137931,0.047229476,1,0.410041841,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,CC(C)(O)CS(=O)Cc1ccccc1-c1ccccc1,prostate,Rat,Human,0.57761194,0.102618314,1,0.586956522,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COc1cccc(CNC(=O)c2cc(C)ccc2OC)c1,kidney,Rat,Human,0.326086957,0.013277791,1,0.410041841,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COc1ccc(COc2cccc(CO)c2)cc1F,kidney,Rat,Human,0.38,0.065206736,1,0.410041841,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,CC(NS(=O)(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,prostate,Rat,Human,0.417307692,0.422714561,1,0.586956522,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,CN(CC1CC1)S(=O)(=O)c1cc(Cl)ccc1Cl,kidney,Rat,Human,0.3,0.014913031,1,0.410041841,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,CC(NC(=O)C1COc2ccccc2O1)c1ccccc1,kidney,Rat,Human,0.292307692,0.007872672,1,0.410041841,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,Cc1ccc(S(=O)(=O)NCCc2ccccc2)cc1,kidney,Rat,Human,0.485714286,0.058939453,0,0.410041841,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,COc1ccccc1C(=O)NC(C)c1cccc(F)c1,kidney,Rat,Human,0.338938053,0.018438207,1,0.410041841,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,COc1ccc(C(=O)NCc2ccc(Br)cc2)cc1,kidney,Rat,Human,0.40952381,0.014059818,1,0.410041841,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,COc1ccc(N2CCN(CC(O)c3ccc(C)cc3)CC2)cc1,prostate,Rat,Human,0.468055556,0.391422868,1,0.586956522,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.019142345,1,0.410041841,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.155555556,0.019142345,1,0.410041841,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,CCCCn1nc(C)c(Cl)c1C[NH2+]C(C)c1ccc(C)c(F)c1,brain,Rat,Human,0.225,0.503845096,1,0.944444444,,,,
CC(C)(COCC1CO1)COCC1CO1,CC1CCOC(COc2ccc(CO)cc2Br)C1,kidney,Rat,Human,0.25,0.020859744,1,0.410041841,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,O=CNC(c1ccccc1)c1cccc(F)c1,prostate,Rat,Human,0.428358209,0.452528417,1,0.586956522,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,COc1cccc(CC(=O)Nc2ccccc2C(=O)N2CCOCC2)c1,brain,Rat,Human,0.469369369,0.451818764,1,0.944444444,,,,
CS([O-])(=O)=O.CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C1CCCCC1)C1=CC(Cl)=C(Cl)C=C1)C(=O)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)C1CCCCC1,kidney,Rat,Human,0.318181818,0.027794516,1,0.410041841,,,,
O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1,O=C1NC(COc2cccc(-c3ccccc3)c2)Oc2ccccc21,kidney,Rat,Human,0.452380952,0.048797432,1,0.410041841,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,N#Cc1cccc2c1C(N)=CC(=O)C2COC1CCCCC1,kidney,Rat,Human,0.298113208,0.151998028,1,0.410041841,,,,
CCCCC(CC)COC(=O)C1=CC=C(O)C=C1,CCCC(C)C(=O)Nc1ccc(C(=O)N(C)C)cc1C#N,prostate,Rat,Human,0.33255814,0.413675785,1,0.586956522,,,,
FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)\C=C\C1=CC=CS1,Cc1ccccc1NS(=O)(=O)c1cc(F)ccc1C(=O)[O-],prostate,Rat,Human,0.469047619,0.42868042,1,0.586956522,,,,
ClC1=CC=C(C=C1)C(C(=O)C1C(=O)C2=C(C=CC=C2)C1=O)C1=CC=CC=C1,Cc1cc(C2NC(=O)c3ccccc3N2)ccc1Oc1ccccc1,prostate,Rat,Human,0.463636364,0.495372832,1,0.586956522,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CCC(=O)N1CCC(C(=O)NCCc2ccc(C)cc2C)CC1,kidney,Rat,Human,0.200917431,0.033089045,1,0.410041841,,,,
CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1,COc1ccc(COc2ccc(Cl)cc2CO)cc1,kidney,Rat,Human,0.381553398,0.063179769,1,0.410041841,,,,
O=C1C=C(OC2=CC=CC=C12)C1=CC=CC=C1,CCNc1cccc(C(=O)N2CCCC2c2ccccc2)[nH+]1,kidney,Rat,Human,0.352747253,0.019537941,1,0.410041841,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC1(C)C(=O)NCCN1CC(=O)Nc1cccc(C(F)(F)F)c1,prostate,Rat,Human,0.393478261,0.421315104,1,0.586956522,,,,
CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2,CC(C)(C)NC(=O)Cc1csc(-c2ccccc2)n1,prostate,Rat,Human,0.426923077,0.53886652,1,0.586956522,,,,
[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,CC(CCc1ccccc1)C(=O)Nc1ccn(C)n1,kidney,Rat,Human,0.282608696,0.036325134,1,0.410041841,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,CCc1nn(C)cc1NC(=O)NCc1nc(C)c(C)s1,kidney,Rat,Human,0.156910569,0.019142345,1,0.410041841,,,,
