Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Novelty,Diversity,,,Tanimoto_Similarity,Tissue_Activity
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CCC3CCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.234449761,0.795358837,1,0.869565217,,,,
OC1=CC2=C(C=CC=C2)C2=CC=CC=C12,NC1=CC=CC2=C(N)C=CN=C12,prostate,Rat,Human,0.238095238,0.554132223,1,0.869565217,,,,
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,CC(C)(O)C1=CC=C(C=C1)C(=O)C1=CC=C(OCC2CO2)C=C1,kidney,Rat,Human,0.516853933,0.225555465,1,0.728033473,,,,
ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,prostate,Rat,Human,0.365384615,0.966950595,0,0.869565217,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(N1)C1=CC=CC=C1,brain,Rat,Human,0.669064748,0.883075535,1,1,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C(O)C=CC=C1,prostate,Rat,Human,0.3,0.895353019,0,0.869565217,,,,
CC1(C)N(Br)C(=O)N(Br)C1=O,CC1=CN(C)C(=O)N(C)C1=O,brain,Rat,Human,0.222222222,0.778559089,1,1,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCC[C@](O)(O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,kidney,Rat,Human,0.176,0.292505324,1,0.728033473,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,NC1=C(Cl)C=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,brain,Rat,Human,0.673913043,0.856614828,1,1,,,,
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(OC(=O)CC)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.220472441,0.589029491,0,0.728033473,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,CO\N=C(\C1=NOCCO1)[C@@H]1C=C(C)C=C(/C)C=C1,prostate,Rat,Human,0.122641509,0.99994576,1,0.869565217,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=N3)N2CCC2CCCCN2C)C=C1,kidney,Rat,Human,0.233333333,0.347342283,1,0.728033473,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[Na+].F[B-](F)(F)F,prostate,Rat,Human,0.054054054,0.999991655,0,0.869565217,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.214285714,0.927783668,0,0.728033473,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=CC=C(O)C=C1,prostate,Rat,Human,0.44,0.691590607,0,0.869565217,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=CC2=C(C=C1)C1=C(C2)C=CS1,kidney,Rat,Human,0.227272727,0.991451859,1,0.728033473,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,prostate,Rat,Human,0.146551724,0.466375053,0,0.869565217,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,F[P-](F)(F)(F)(F)F.CCCCCCCCCCCCCCCC[P+](C)(CCCCC)CCCCCCC,kidney,Rat,Human,0.364341085,0.129156291,1,0.728033473,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)OC[C@@H]4[C@H]3CC[C@]12C,kidney,Rat,Human,0.144144144,0.570016742,1,0.728033473,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,OC1=CC=C(O)C=C1,prostate,Rat,Human,0.31372549,0.691590607,0,0.869565217,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.38028169,0.951031864,0,0.728033473,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC1=C(F)C(F)=C(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)C(F)=C1F,prostate,Rat,Human,0.275229358,0.58855474,0,0.869565217,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0,0.728033473,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OC(=O)CN(CC(O)=O)CC(O)=O,kidney,Rat,Human,0.155844156,0.349480122,0,0.728033473,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=C=C1,prostate,Rat,Human,0.7890625,0.541807294,1,0.869565217,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,OC1=CC=C(Cl)C=C1,prostate,Rat,Human,0.326923077,0.516147077,1,0.869565217,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OC)C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.781609195,0.99786061,1,0.728033473,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=CC2=C(C=C1)C1=C(C2)C=CS1,kidney,Rat,Human,0.227272727,0.991451859,1,0.728033473,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(O)=CC=C4[C@H]3CC[C@]12C,kidney,Rat,Human,0.103703704,0.766500235,1,0.728033473,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCOC1=O,kidney,Rat,Human,0.215384615,0.490952522,0,0.728033473,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O,kidney,Rat,Human,0.757575758,0.899123073,0,0.728033473,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,kidney,Rat,Human,0.220588235,0.109124139,0,0.728033473,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CC(C)=CCCCCCC1=NC=C(N)C=C1,prostate,Rat,Human,0.263888889,0.654770553,1,0.869565217,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|","CC(=O)O[Sn](CCCCC)(CCCC)S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,m:13:20.21.23|",kidney,Rat,Human,0.406593407,0.383698225,1,0.728033473,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,FC(F)C(F)(F)F.COC1=CC(C2=C(CCC3CCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.234449761,0.79859376,1,0.869565217,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,OCC(=O)CN(CC(O)=O)CC(O)=O,kidney,Rat,Human,0.164556962,0.183681801,1,0.728033473,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1,brain,Rat,Human,0.706666667,0.775255024,1,1,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0,0.728033473,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,CN(C)C1=CC=C(C=C1)N=NC1=C(C=CS1)C(F)(F)F,kidney,Rat,Human,0.276315789,0.85731101,1,0.728033473,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.38028169,0.951031864,0,0.728033473,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,prostate,Rat,Human,0.788732394,0.547828257,1,0.869565217,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.666666667,0.881325722,0,0.728033473,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0,0.728033473,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,[Na+].[Na+].O[C@H]1C[Au-]C(=C/C1)C1=C(CC2=CC=C(C=C2)N2CCCCC2)C=CC=C1,kidney,Rat,Human,0.285714286,0.567038894,1,0.728033473,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,CCCCCCCCCCCCCCC=O,kidney,Rat,Human,0.430555556,0.045042843,1,0.728033473,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",CC(=O)O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.483870968,0.999604404,0,0.728033473,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCC(C)(C=O)C1=CC(O)=C(O)C=C1,kidney,Rat,Human,0.339285714,0.49110198,1,0.728033473,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(CC)CNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,kidney,Rat,Human,0.872093023,0.456363648,1,0.728033473,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)COC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,kidney,Rat,Human,0.125,0.512601376,1,0.728033473,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792696,0,0.728033473,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0,0.728033473,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,[Na+].[Na+].[Na+].[Na+].CC1=CC(=CC=C1N=NC1=C(C=C2C=C(C=C(N)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O)C1=CC(C)=C(C=C1)S([O-])(=O)=O,kidney,Rat,Human,0.502857143,0.328018785,1,0.728033473,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,kidney,Rat,Human,0.464788732,0.961430848,0,0.728033473,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1,kidney,Rat,Human,0.690909091,0.620289445,0,0.728033473,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,[Cl-].CCN1C=C[N+](C=N1)C1=CC=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.184210526,0.229170039,1,0.728033473,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1=C(Cl)C=C(C=N1)C(F)(F)F)[N+]([O-])=O)C(F)(F)F,prostate,Rat,Human,0.285714286,0.744264901,0,0.869565217,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,CCC(=O)C1=C(C=CC=C1)C1=C(C=CC2=CC=C(C=C2)C2=CC=C(C=C2)C2=CC=C(C=C2)S([O-])(=O)=O)C=C1C(=O)S([O-])(=O)=O,kidney,Rat,Human,0.464516129,0.427177727,1,0.728033473,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,kidney,Rat,Human,0.982142857,0.722793996,1,0.728033473,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,COP(=S)(OC)SCN1C=NC(=S)C2=C1C=CC=C2,brain,Rat,Human,0.536231884,0.814249158,1,1,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,C[Hg]Cl,kidney,Rat,Human,0.051282051,0.995974243,0,0.728033473,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,[Cl-].CCCCCCCCCCCCCC[P+](CCCCC)(CCCCCC)CCCCCC,kidney,Rat,Human,0.78125,0.139095306,1,0.728033473,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CN1C=CNC1=S,prostate,Rat,Human,0.085714286,0.879556119,0,0.869565217,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=CC2=C(C=C1)C1=C(C2)C=CS1,kidney,Rat,Human,0.227272727,0.991451859,1,0.728033473,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,[O-][N+](=O)C1=C(C=CC=C1Cl)C1=CNC=C1Cl,kidney,Rat,Human,0.303571429,0.599168181,0,0.728033473,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0,0.728033473,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,[Hg++].[O-][Cl]=O,kidney,Rat,Human,0.028571429,0.996453166,1,0.728033473,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCCC1Br,kidney,Rat,Human,0.082474227,0.788498819,1,0.728033473,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.401869159,0.738028228,0,0.728033473,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)OC(=O)C(C)=C,prostate,Rat,Human,0.534482759,0.891272783,0,0.869565217,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@@H]1CC2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@H]4CC[C@@H]1[C@@]23OO4,kidney,Rat,Human,0.141304348,0.768106997,1,0.728033473,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1,kidney,Rat,Human,0.690909091,0.620289445,0,0.728033473,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,O=C(N[C@H]1CN2CC1CC2)C1=CC2=C(OC=C2)C=N1,prostate,Rat,Human,0.2,0.777383864,1,0.869565217,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,ClNC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.597014925,0.746059775,1,0.728033473,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,OC(=O)C1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.326923077,0.994470596,0,0.728033473,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,OC(CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,kidney,Rat,Human,0.348684211,0.221667811,0,0.728033473,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[Na+].CC(C)N1C(=O)N(CC2=CC=CC=C2)C1(C)C,prostate,Rat,Human,0.104166667,0.80660373,1,0.869565217,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O,kidney,Rat,Human,0.158878505,0.616665602,0,0.728033473,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(C=C3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,kidney,Rat,Human,0.802816901,0.491466403,1,0.728033473,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,C1CN(CCN(CC1)C1CCNCC1)[C@@H]1CCCCC1,prostate,Rat,Human,0.144230769,0.441987485,1,0.869565217,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,C\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,kidney,Rat,Human,0.68115942,0.727924407,1,0.728033473,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=C(O)C=C(C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.390625,0.715688825,1,0.869565217,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N.[C-]#N,kidney,Rat,Human,0.028571429,0.973747432,0,0.728033473,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CCC1=CC=C(C=C1)C(C#N)=O,prostate,Rat,Human,0.141025641,0.448210061,1,0.869565217,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0,0.728033473,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,CC1=CC[C@H]2[C@@H]1C2(C)C,prostate,Rat,Human,0.185714286,0.838603675,1,0.869565217,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,OC(=O)C1=CC(O)=C(O)C(O)=C1,prostate,Rat,Human,0.433333333,0.999957204,0,0.869565217,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC1=C(F)C(F)=C(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)C(F)=C1F,prostate,Rat,Human,0.275229358,0.58855468,0,0.869565217,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.378378378,0.952462316,0,0.728033473,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,kidney,Rat,Human,0.233333333,0.970030785,0,0.728033473,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0,0.728033473,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,OC1=CC=C([Hg]Cl)C=C1,kidney,Rat,Human,0.173913043,0.998469174,0,0.728033473,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,OC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,kidney,Rat,Human,0.844155844,0.279600263,1,0.728033473,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,C(=C(C1=CC=CC=C1)C1=CC=C(O)C=C1)C1=CC=CC=C1,kidney,Rat,Human,0.44,0.723518848,1,0.728033473,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,prostate,Rat,Human,0.642857143,0.454508752,1,0.869565217,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,O=CC1=CC=CC=C1C1=CC=CC=C1,kidney,Rat,Human,0.272727273,0.3780047,1,0.728033473,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.625,0.735302925,0,0.728033473,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,[Na+].[N-]=[N+]=[N-],prostate,Rat,Human,0.020408163,0.972643971,0,0.869565217,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,kidney,Rat,Human,0.233333333,0.970030785,0,0.728033473,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,[Na+].[Na+].[O-][Se]([O-])=O,kidney,Rat,Human,0.019607843,0.340015173,0,0.728033473,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,[Na+].FC1=CC=C2N(C=NC3=CC(F)=C3)C(=CC2=C1)C(=O)NC1=CC=C2NC=CC2=C1,prostate,Rat,Human,0.210526316,0.628172755,1,0.869565217,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,CCOCN1C(=C(C#N)C(Br)=C1C(F)(F)F)C(=O)OC(C)(F)F,kidney,Rat,Human,0.12962963,0.662858605,1,0.728033473,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,CC(C1=CC=C(O)C=C1)C1=CN=CN=C1,kidney,Rat,Human,0.308641975,0.813888133,1,0.728033473,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,F[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.378378378,0.998416066,0,0.728033473,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,CC1(C)O[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,kidney,Rat,Human,0.028985507,0.575620234,1,0.728033473,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC\C(=C(/CC)C1=CC=C(OP(O)(O)=O)C=C1)C1=CC=C(OP(O)(O)=O)C=C1,kidney,Rat,Human,0.534883721,0.875716388,1,0.728033473,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CCC3CCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.234449761,0.795358896,1,0.869565217,,,,
