Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,CC(C)(C)C1=CC=C(C=C1)N(C)CC1=CC=C(C=C1)N(C)C,kidney,Rat,Human,0.284313725,0.208592698,0.794117647,,,,,
ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,prostate,Rat,Human,0.365384615,0.966950595,0.945652174,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,O.O.CCCNC1=CC=C(CC([O-])=O)C=CC=C1C(=O)C1=CC=C(CC(CCC([O-])=O)C=C1)C1=CC=C(O)C=CC=C1,brain,Rat,Human,0.175879397,0.744780064,1,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C(O)C=CC=C1,prostate,Rat,Human,0.3,0.8953529,0.945652174,,,,,
CC1(C)N(Br)C(=O)N(Br)C1=O,CN(C)C1=CN=C(N)C=C1,brain,Rat,Human,0.08,0.896190584,1,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCCCCCCCCCCCCCCC(O)CO,kidney,Rat,Human,0.264705882,0.042023852,0.794117647,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,brain,Rat,Human,0.975,0.838989675,1,,,,,
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2OP(O)(O)=O,kidney,Rat,Human,0.183098592,0.510379314,0.794117647,,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,OC1CN(CC1)C1=CC=C(C=C1)C1=CC=C(OC2=CC=CC=C2)C=C1,prostate,Rat,Human,0.139344262,0.509946644,0.945652174,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCC2C)C=C1,kidney,Rat,Human,0.218487395,0.394440234,0.794117647,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[NH4+].OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.657894737,0.576802731,0.945652174,,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.214285714,0.927783668,0.794117647,,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CC(CC1=CC=C(O)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.53125,0.50947088,0.945652174,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.794117647,,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H]1O,prostate,Rat,Human,0.132743363,0.480040073,0.945652174,,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,OC(=O)C(F)(F)F.CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC[P+](CCC)(C)C,kidney,Rat,Human,0.29375,0.107709743,0.794117647,,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCCC(C)C,kidney,Rat,Human,0.819672131,0.218465716,0.794117647,,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,OC(C1=CC=CC=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.517241379,0.540108681,0.945652174,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OC1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.422535211,0.990272939,0.794117647,,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,prostate,Rat,Human,0.293577982,0.558315694,0.945652174,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=C(O)C=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.197452229,0.993161917,0.794117647,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,kidney,Rat,Human,0.764705882,0.011221422,0.794117647,,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)NCC(=O)NC1=CC=C(NC(=O)CCNC(=O)C2=CC=C(Cl)C=C2)C=C1,prostate,Rat,Human,0.238993711,0.4563106,0.945652174,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,[Na+].[O-]C1=CC=C(Cl)C=C1,prostate,Rat,Human,0.272727273,0.505002141,0.945652174,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,1,0.991224945,0.794117647,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=C(O)C=C1,kidney,Rat,Human,0.25,0.979419351,0.794117647,,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=C(OCC2=CC=CC=C2)C=C1,kidney,Rat,Human,0.745454545,0.573329747,0.794117647,,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCOC1=O,kidney,Rat,Human,0.215384615,0.490952522,0.794117647,,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O,kidney,Rat,Human,0.757575758,0.899123073,0.794117647,,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,kidney,Rat,Human,0.220588235,0.109124139,0.794117647,,,,,
CCCCCCCCCC1=CC=C(O)C=C1,CCCNCCCC1=CC=C(N)C=C1,prostate,Rat,Human,0.409836066,0.489354104,0.945652174,,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|","CC(=O)O[Sn](CCN1CCOCC1)OC1=CC=CC=C1 |c:18|c:18,20,t:16,lp:14:2,16:2,17:2,m:13|",kidney,Rat,Human,0.171428571,0.531889319,0.794117647,,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,CC1=C(COC(=O)NCC(O)=O)C=C1NCC(O)C1=CSC(=N1)C(F)(F)F,prostate,Rat,Human,0.168604651,0.481291145,0.945652174,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,C=CC(=O)OCCOP(=O)(OCC)OCC(C)CCOC(=O)C=C,kidney,Rat,Human,0.359550562,0.00886495,0.794117647,,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,CN1CCOCC1,brain,Rat,Human,0.011904762,0.831077933,1,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[Ag+].N#C[Au-]C#N,kidney,Rat,Human,0.083333333,0.999563038,0.794117647,,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,CN(C)C1=CC(N=O)C=C(S1)C1=C(C=CC=C1)C(F)(F)F,kidney,Rat,Human,0.302631579,0.575195789,0.794117647,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OC1=CC=C(O)C(O)=C1O,kidney,Rat,Human,0.422535211,0.990272939,0.794117647,,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)C[C@]1([H])[C@@]3([H])CCCC(=O)C=C3CC[C@@]21[H],prostate,Rat,Human,0.365591398,0.454535455,0.945652174,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.666666667,0.881325603,0.794117647,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,kidney,Rat,Human,0.137931034,0.833482504,0.794117647,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCCN2C)C=C1,kidney,Rat,Human,0.254237288,0.326970547,0.794117647,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCCCC1=NCCN1CCO,kidney,Rat,Human,0.259259259,0.040537864,0.794117647,,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",C(=O)O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.47826087,0.999660969,0.794117647,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCN(CC)C1=CC(SC)=C(C)C=C1,kidney,Rat,Human,0.490196078,0.351258337,0.794117647,,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=C(OC)C=C3,kidney,Rat,Human,0.906976744,0.400766194,0.794117647,,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,[Na+].CCC(C)C\C(C)=C\C=C\C(\C)=C\C(\C)=C\C1\CCCCC1=C(C)CCC,kidney,Rat,Human,0.223300971,0.194547817,0.794117647,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,CC[C@]12CC[C@H]3[C@@H](CCC4=CCC[C@H]34)[C@@H]1CC[C@H]2O,kidney,Rat,Human,0.114583333,0.744304895,0.794117647,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCC[N+](CCCCCCCCC)(CCCCCCCC)CCCCCCCC,kidney,Rat,Human,0.660194175,0.129718736,0.794117647,,,,,
[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)OC1=CC=C(C=C1)N=NC1=C(C)C=C(C=C1)C1=CC=C(N=NC2=C(O)C=CC3=CC(=CC(=C23)S([O-])(=O)=O)S([O-])(=O)=O)C(C)=C1,[Na+].[Na+].[Na+].[Na+].[Na+].CC1=C(C2=CC(=CC(=C2)N=NC2=C(C=C(N)C2=C1O)S([O-])(=O)=O)S([O-])(=O)=O)C1=CC(C)=C(C=C1)S([O-])(=O)=O,kidney,Rat,Human,0.34375,0.127216324,0.794117647,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,C1=CC2=C3C=CC=C4C=CC5=CC=CC(=C2C=C1)C3=CC=C45,kidney,Rat,Human,0.24,0.974441707,0.794117647,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,NC1=C(N)C=C(C=C1)N=NC1=CC=CC=C1,kidney,Rat,Human,0.636363636,0.843226194,0.794117647,,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,kidney,Rat,Human,0.220588235,0.109124139,0.794117647,,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,prostate,Rat,Human,0.553571429,0.563291669,0.945652174,,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,[Na+].[Na+].[O-]S(=O)(=O)\C1=CCC=C(C=C1)\N=N\C1=CC=C(C=C1)\C2=C(S([O-])(=O)=O)C=C2OC1=CC=C(C=C1)S([O-])(=O)=O,kidney,Rat,Human,0.310559006,0.324676096,0.794117647,,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)C=C2C=C1,kidney,Rat,Human,0.417721519,0.826533377,0.794117647,,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,NC1=CN=C(C(N)=N)C(=O)C2=CC=CC=C2C1=O,brain,Rat,Human,0.214285714,0.96189177,1,,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,C[Hg]Cl,kidney,Rat,Human,0.051282051,0.995974243,0.794117647,,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCC[Sn](CCCC)(CCCCC)O[Sn](CCCC)(CCC)CCCC,kidney,Rat,Human,0.351351351,0.959176004,0.794117647,,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CN1C=CNC1=S,prostate,Rat,Human,0.085714286,0.879556119,0.945652174,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.794117647,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(N)C=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.657142857,0.356024891,0.794117647,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[O-]S(=O)(=O)C(F)(F)F.CCCCCCCC[N+](C)(CCCCCCCCC)CCCCCCC,kidney,Rat,Human,0.804347826,0.095961243,0.794117647,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(N)C=C(Cl)C=C1,kidney,Rat,Human,0.394736842,0.299994439,0.794117647,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CC[C@@H]2O,kidney,Rat,Human,0.117647059,0.654780626,0.794117647,,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CC(=C)O[Hg]C1=C(N2C(C)=CC=CC=C12)C(=O)N(C)C,kidney,Rat,Human,0.227722772,0.41361025,0.794117647,,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCC[Sn](Cl)(Cl)Cl,prostate,Rat,Human,0.288888889,0.706560075,0.945652174,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,CC[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H]5S[C@@H]5C[C@]34C)[C@@H]1CCC2=O,kidney,Rat,Human,0.147058824,0.67274183,0.794117647,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,N=NC1=CC=C(C=C1)N=NC1=CC=CC=C1,kidney,Rat,Human,0.716981132,0.842227519,0.794117647,,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OC=C2)C=N1,prostate,Rat,Human,0.205357143,0.732705057,0.945652174,,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,CC[C@]12CC[C@H]3[C@@H](CCC4=CCC[C@H]34)[C@@H]1CC[C@H]2O,kidney,Rat,Human,0.028846154,0.744304895,0.794117647,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,CC(C)COC(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.604166667,0.81609112,0.794117647,,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,[Na+].[Na+].[O-]C1=C(\C=C2\N=CC=C(\C=N\C2=C/C=C\C2=CC=C(C=C2)S([O-])(=O)=O)C2=C(OC)C=CC=C2)C=C1,kidney,Rat,Human,0.329032258,0.078104079,0.794117647,,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC2=CC(=O)CC[C@]12C,prostate,Rat,Human,0.5,0.485658258,0.945652174,,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CC(C)CC(=O)O[C@H]1[C@@H]2C(C)[C@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,kidney,Rat,Human,0.189189189,0.411099344,0.794117647,,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CC3CCCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1,kidney,Rat,Human,0.273631841,0.319062024,0.794117647,,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC[C@@]12,prostate,Rat,Human,0.345238095,0.71191287,0.945652174,,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,CCOC\C(=N/C1=NCC=C(Cl)C=C1)C1=CN=CN=C1,kidney,Rat,Human,0.232323232,0.798934162,0.794117647,,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,NNC1=CC=C(C=C1)C1=CC=C(N)C=C1,prostate,Rat,Human,0.285714286,0.510746121,0.945652174,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[Ag+].N#C[Au-]C#N,kidney,Rat,Human,0.083333333,0.999563038,0.794117647,,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,CC(C)(C)C(=O)OC\C=C\C=C(Cl)\C=N\C1=C(Cl)C=C(Cl)C=C1,prostate,Rat,Human,0.216494845,0.667107105,0.945652174,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.21,0.8048805,0.794117647,,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,CO\N=C1\C=C(C)C[C@@H](CCC)C[C@H]1O,prostate,Rat,Human,0.136363636,0.568809748,0.945652174,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,prostate,Rat,Human,0.945454545,0.997747362,0.945652174,,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC1=C(F)C(F)=C(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)C(F)=C1F,prostate,Rat,Human,0.275229358,0.58855474,0.945652174,,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O[Sn](C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.5,0.950160384,0.794117647,,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,OC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,kidney,Rat,Human,0.189542484,0.979361713,0.794117647,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCCCC[N+](CCCCCC)(CCCCCCCC)CCCCCCCCC,kidney,Rat,Human,0.660194175,0.125457898,0.794117647,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,1,0.988827348,0.794117647,,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,OC1=CC=C(C=C1)C1=CC(=NNC2=CC=C(S2)C2=CSC=CN=C2)C=C1,kidney,Rat,Human,0.203252033,0.86679852,0.794117647,,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.492957746,0.642936647,0.794117647,,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C(C)=CCCC\N1CCCC(CC1)=O,prostate,Rat,Human,0.12244898,0.665560246,0.945652174,,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,[K+].N#C[Au-]C#N,kidney,Rat,Human,0.036585366,0.91886431,0.794117647,,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,OC1=CC=C(C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.533333333,0.825511694,0.794117647,,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,CCOCNC(=O)C(C)OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1,prostate,Rat,Human,0.295454545,0.478508919,0.945652174,,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,kidney,Rat,Human,0.233333333,0.970030785,0.794117647,,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,OC1=CC2=C(C=CC=C2)C(O)=C1O,kidney,Rat,Human,0.2,0.790839136,0.794117647,,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,COC1=CN=C(OC)N2N=C(NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)N=C12,prostate,Rat,Human,0.223880597,0.567625344,0.945652174,,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,Cl.Cl.COC1=CC(Cl)=CC(C(=N1)C1=CC=C(C=C1)C(F)(F)F)[N+]([O-])=O,kidney,Rat,Human,0.186915888,0.286780477,0.794117647,,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,O[Sn](C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,kidney,Rat,Human,0.594936709,0.930839062,0.794117647,,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,[O-][N+]1=C(SSC2=[N+]([O-])C=CC=C2)C=CC=C1,kidney,Rat,Human,0.253521127,0.740236163,0.794117647,,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,[K+].CN(C)C1=CC(=CC(=C1)N(C)C1=CN=C(C=C1)C(F)(F)F)C1=CN=C(C)C(=C1)C(F)(F)F,kidney,Rat,Human,0.266666667,0.341144651,0.794117647,,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.629032258,0.808562815,0.794117647,,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CC3CCCCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.225352113,0.790751457,0.945652174,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCCC[N+](CCCCCCCC)(CCCCCCC)CCCCCCCCC,kidney,Rat,Human,0.660194175,0.129718706,0.794117647,,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCCCC,kidney,Rat,Human,0.407079646,0.940779388,0.794117647,,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,[Cl-].CCCCCCCC[N+](C)(C)C,brain,Rat,Human,0.733333333,0.949502647,1,,,,,
