Source_Mol,Optimized_Mol,Tissue,Source_Organism,Optimized_Organism,Tanimoto_Similarity,Tissue_Activity,Diversity,,,,Tanimoto_Similarity,Tissue_Activity
CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,COC1=CC=C(C=C1)C(C)(C)C1COC(=O)C2=C1C=CC=C2,kidney,Rat,Human,0.343434343,0.426999211,0.793248945,,,,,
ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,CC#CBr,prostate,Rat,Human,0.046511628,0.934710681,0.923913043,,,,,
CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1,NC1=C(N)C=C(C=N1)C1=CC(NC2=C(C=CN3C=C(F)C=C3)C=C2)C=CC=C1,brain,Rat,Human,0.129943503,0.797174275,1,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,[O-][N+](=O)C1=CC=CC=C1,prostate,Rat,Human,0.259259259,0.580889702,0.923913043,,,,,
CC1(C)N(Br)C(=O)N(Br)C1=O,NC1=NC(N)=CC=C1,brain,Rat,Human,0.042553191,0.598733068,1,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC,CCCCCCCCCCC(=O)NCCCN(\C)C=O,kidney,Rat,Human,0.414634146,0.066389918,0.793248945,,,,,
[Cl-].CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,Cl.CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)=C1C=CC(C=C1)=[N+](C)C,brain,Rat,Human,0.975,0.838989675,1,,,,,
CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)[C@@H]1CC[C@@H]2OP(O)(O)=O,kidney,Rat,Human,0.183098592,0.510379374,0.793248945,,,,,
COC1=CC2=C(C=C1)[C@H]1CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@@H]1CC2,CCCN(C1CCN(CC1)C(=O)C1CCNCCC1)[C@@H]1CCC(=O)OCC1,prostate,Rat,Human,0.1171875,0.538929164,0.923913043,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCCN2C)C=C1,kidney,Rat,Human,0.254237288,0.326970547,0.793248945,,,,,
OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BrC(Br)(Br)C(F)(F)F,prostate,Rat,Human,0.12,0.95454824,0.923913043,,,,,
FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1,FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N,kidney,Rat,Human,0.214285714,0.927783668,0.793248945,,,,,
CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CCC(CC1=CC=C(O)C=C1)C1=CC=C(O)C=C1,prostate,Rat,Human,0.53030303,0.49874723,0.923913043,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.793248945,,,,,
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O,Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,prostate,Rat,Human,0.15,0.482545525,0.923913043,,,,,
[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CCCCCCCCCCCCCCCCCCN1C=C[N+](C)=CC=C1,kidney,Rat,Human,0.375,0.069966629,0.793248945,,,,,
CC(C)COC(=O)C1=C(C=CC=C1)C(=O)OCC(C)C,CSC1=NN=C(C(=O)NNC(N)=CC=C1)C(=O)OC(C)(C)C,kidney,Rat,Human,0.153061224,0.60509032,0.793248945,,,,,
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1=CC=CC=C1,prostate,Rat,Human,0.566037736,0.501230717,0.923913043,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,OC1=CC=C(C=C1)C(=O)OC1=CC=CC=C1,kidney,Rat,Human,0.696428571,0.701664865,0.793248945,,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(C)=CC1C(C(=O)OCC2=CN=CC=C2)=C1,prostate,Rat,Human,0.325842697,0.549675226,0.923913043,,,,,
OCCC1=CC=C(NC2=CC=C(O)C3=C2C(=O)C2=C(C=CC(O)=C2C3=O)[N+]([O-])=O)C=C1,C[C@@H]1O[C@H](C[C@H](N)[C@@H]1O)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1O)C3=O)C(C)=O,kidney,Rat,Human,0.223684211,0.987204134,0.793248945,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,CCOC(=O)C1=C(C)N(COC(=O)C=C)C(=CO)C=C1,kidney,Rat,Human,0.25,0.028347559,0.793248945,,,,,
OC(=O)CC(O)(CC(O)=O)C(O)=O.CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C1=CC=CC=C1)C1=CC=CC=C1,C[C@@H](OCC1=CC=C(OC2=CC=C(F)C=C2)C2=C1C=CC=C2)C(O)=O,prostate,Rat,Human,0.246666667,0.475752652,0.923913043,,,,,
OC1=C(OC2=CC=C(Cl)C=C2Cl)C=CC(Cl)=C1,OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC=C(C=C1Cl)[N+]([O-])=O,prostate,Rat,Human,0.386666667,0.490760714,0.923913043,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,1,0.991224945,0.793248945,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,OC1=C([Hg]Cl)C=CC=C1,kidney,Rat,Human,0.307692308,0.974101305,0.793248945,,,,,
CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1,CC(C)(C)C1=CSC(=N1)C1=CC2=C(C=CC(O)=C(O)C=C2)C1=O,kidney,Rat,Human,0.176,0.938120127,0.793248945,,,,,
CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCC1=O,kidney,Rat,Human,0.225806452,0.38812685,0.793248945,,,,,
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=O,kidney,Rat,Human,0.757575758,0.899123073,0.793248945,,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,kidney,Rat,Human,0.220588235,0.109124139,0.793248945,,,,,
CCCCCCCCCC1=CC=C(O)C=C1,OC1=CC=C([Hg]Cl)C=C1,prostate,Rat,Human,0.290909091,0.545387983,0.923913043,,,,,
"[Na+].CCCCCCCCCCCC*.[O-]S(=O)(=O)C1=CC=CC=C1 |c:18,20,t:16,lp:14:3,16:2,17:2,m:13:21.22.23|",CCCCCCCCCCCCCCN(CCO)CO,kidney,Rat,Human,0.355555556,0.053335968,0.793248945,,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CCC3CCCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.231132075,0.787335873,0.923913043,,,,,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,[Na+].CC(C)C[C@H]1OCC(C)(C)CCC(COC(=O)C=C)C(=O)OCC=C1,kidney,Rat,Human,0.146788991,0.047744066,0.793248945,,,,,
CSC1=CC=C(OC2=CC=C(C=C2CN(C)C)S(N)(=O)=O)C=C1C,CSC1=CC=C(C=C1)C1=CC2=CC=CC=C2C1,brain,Rat,Human,0.197916667,0.540050149,1,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N,kidney,Rat,Human,0.014705882,0.994389594,0.793248945,,,,,
CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,CS(O)(=O)=O.CN(C)C1=C(C=C(C=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.357142857,0.324113071,0.793248945,,,,,
OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.265060241,0.44581309,0.793248945,,,,,
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],prostate,Rat,Human,0.630136986,0.552229702,0.923913043,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,kidney,Rat,Human,0.945454545,0.796599269,0.793248945,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.24742268,0.776734233,0.793248945,,,,,
Cl.COC1=CC=CC(=C1)C1=C(Cl)C=C(\C=C/CN2CCCCCC2)C=C1,Cl.CSC1=CC2=C(SC3=C(C=CC=C3)N2CCC2CCCCN2C)C=C1,kidney,Rat,Human,0.254237288,0.326970547,0.793248945,,,,,
CCCCC\C=C/C\C=C/CCCCCCCC(O)=O,CCCCCCCCCCCCCCCCCCCC1=NCCN1CCO,kidney,Rat,Human,0.259259259,0.040537864,0.793248945,,,,,
"C*.O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1 |c:6,8,14,16,22,24,t:4,12,20,lp:2:2,4:2,11:2,18:2,m:1:6.7.8|",CC(=O)O[Sn](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.483870968,0.999604404,0.793248945,,,,,
CCN(CC)C1=CC=C(C=O)C(O)=C1,CCC(C)(C)C1=CC=C(O)C=C1,kidney,Rat,Human,0.228070175,0.334703535,0.793248945,,,,,
CCN(CC)CCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,CCN(CC)CCCNC1=C2C(=O)C3=C(SC2=C(CNC=O)C=C1)C=CC(OC)=C3,kidney,Rat,Human,0.91954023,0.587697566,0.793248945,,,,,
CCOC(=O)\C=C(/C)\C=C\C[C@@H](C)CCCC(C)C,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,kidney,Rat,Human,0.091666667,0.427558661,0.793248945,,,,,
CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,kidney,Rat,Human,0.2,0.786792755,0.793248945,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].[Cl-].[Hg++],kidney,Rat,Human,0.012987013,0.999368131,0.793248945,,,,,
CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12,BrC1=C2C=CC=CC2=C(Br)C2=CC=CC=C12,kidney,Rat,Human,0.464788732,0.961430848,0.793248945,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,CN(C)C1=CC=C(C=C1)N=NC1=CC=CC=C1,kidney,Rat,Human,0.690909091,0.620289445,0.793248945,,,,,
CCCCNS(=O)(=O)C1=CC=C(C)C=C1,CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O,kidney,Rat,Human,0.220588235,0.109124139,0.793248945,,,,,
CC(C)(O)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,prostate,Rat,Human,0.102803738,0.551775157,0.923913043,,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,OC(C(C1=CC=CC=C1)C1=C2C=CC=CC2=C1C=C(O)C1=CC=CC=C1)C(=O)C1=CC=C(Br)C=C1,kidney,Rat,Human,0.273291925,0.191842854,0.793248945,,,,,
Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(C=C1)N(C)C,Cl.CN(C)C1=CC=C(C=C1)C(=N)C1=CC=C(F)C=C1,kidney,Rat,Human,0.725806452,0.689471006,0.793248945,,,,,
COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O,CN1N=CC2=C1C=CC(=C2)N1C=CC=C1,brain,Rat,Human,0.168674699,0.921937585,1,,,,,
CCC(=O)NC1=CC=C(Cl)C(Cl)=C1,C[Hg]Cl,kidney,Rat,Human,0.051282051,0.995974243,0.793248945,,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCCC[Sn](CCC)(CCCC)O[Sn](CCC)(CCCC)CCC,kidney,Rat,Human,0.324324324,0.964220762,0.793248945,,,,,
CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,CC12CCN(CC1)C1=NC=CC=C12,prostate,Rat,Human,0.117647059,0.576613188,0.923913043,,,,,
OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,kidney,Rat,Human,0.347826087,0.523836553,0.793248945,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NC1=C(N)C=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.657142857,0.356024861,0.793248945,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCCCC[N+](CCCCCCC)(CCCCCCCCC)CCCCCCC,kidney,Rat,Human,0.660194175,0.12882328,0.793248945,,,,,
NC1=C(Cl)C=C(C=C1)[N+]([O-])=O,NNC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O,kidney,Rat,Human,0.321428571,0.403306752,0.793248945,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C\C=C1/NC(=O)[C@H]2CSSCC\C=C\[C@H](CCC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C,kidney,Rat,Human,0.174242424,0.900528729,0.793248945,,,,,
CCC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1Cl,CC(C)N(C)C(=O)C1=CC2=C(C=CC=C2)C(=N1)C1=CC=CC=C1,kidney,Rat,Human,0.646341463,0.470454693,0.793248945,,,,,
CCCC[Sn](Cl)(CCCC)CCCC,CCCC[Sn](Cl)(Cl)Cl,prostate,Rat,Human,0.288888889,0.706560016,0.923913043,,,,,
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC1CC(=O)NC(=O)C1,C\C=C1/NC(=O)[C@H]2CSSSCC\C=C\[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)C(NC1=O)C(C)C,kidney,Rat,Human,0.183206107,0.674976707,0.793248945,,,,,
NC1=CC=C(C=C1)\N=N\C1=CC=CC=C1,CN(C)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)C(F)(F)F,kidney,Rat,Human,0.397260274,0.839520335,0.793248945,,,,,
CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,CN(S)C1=CC=CC=C1,prostate,Rat,Human,0.097826087,0.522444725,0.923913043,,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,ClC1=CC=C(C=C1)C(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl,kidney,Rat,Human,0.625,0.735302925,0.793248945,,,,,
CCCCOC(=O)C1=CC=C(O)C=C1,CCCOC(=O)C1=CC=C(O)C=C1,kidney,Rat,Human,0.829268293,0.763357997,0.793248945,,,,,
[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC1=CC=C(C=C1)C1=CC=C(C=CC2=CC=CC=C2S([O-])(=O)=O)C=C1,[Na+].[Na+].NC1=C(C=CC=C1)N=NC1=CC=CC=C1C1=C(C=CC=C1)C(=O)NC1=CC=CC=C1,kidney,Rat,Human,0.276315789,0.146019071,0.793248945,,,,,
[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])CC[C@@]2([H])CC2=CC(=O)CC[C@]12C,prostate,Rat,Human,0.44047619,0.552972317,0.923913043,,,,,
CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1,kidney,Rat,Human,0.201923077,0.510894597,0.793248945,,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC1(CCN(CCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F,kidney,Rat,Human,0.269662921,0.54131037,0.793248945,,,,,
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],prostate,Rat,Human,0.380952381,0.552229702,0.923913043,,,,,
CCCOC\C(=N/C1=C(C=C(Cl)C=C1)C(F)(F)F)N1C=CN=C1,CCC(=O)OC\C(=N/C1=C(Cl)C=C(F)C=C1)C(F)(F)F,kidney,Rat,Human,0.329545455,0.754533172,0.793248945,,,,,
CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1(CC2CC1C1CCC21)C1=CC=C(O)C=C1,prostate,Rat,Human,0.390243902,0.531665206,0.923913043,,,,,
N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,[K+].[Ag+].[C-]#N,kidney,Rat,Human,0.014705882,0.994389594,0.793248945,,,,,
CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl,C(CC)(C)C(O)C(=C/C1=C(Cl)C=C(Cl)C=C1)\N1C=NC=N1,prostate,Rat,Human,0.407407407,0.438701034,0.923913043,,,,,
C[C@H]1CCCC(=O)CCC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1,CC[C@]12CC[C@H]3C(=CC4=C3C=CC(O)=C4)[C@@H]1CCC2=O,kidney,Rat,Human,0.260416667,0.819920778,0.793248945,,,,,
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O,CC1=CC[C@H]2C[C@@H]1C2CC,prostate,Rat,Human,0.144736842,0.95591259,0.923913043,,,,,
CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,CCCCC(CC)COC(=O)C1=CC(O)=C(O)C(O)=C1,prostate,Rat,Human,0.602941176,0.99676919,0.923913043,,,,,
CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,CC(C)=CC1C(C(=O)OCN2C(=O)C(CC#C)=C2C)C1(C)C,prostate,Rat,Human,0.376344086,0.469631255,0.923913043,,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,[O-][N+]1=C(SSC2=[N+]([O-])C=CC=C2)C=C1,kidney,Rat,Human,0.169014085,0.857350767,0.793248945,,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(C)=O)C(=O)C2=CC=C1,kidney,Rat,Human,0.233333333,0.970030785,0.793248945,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Br-].CCCCCCCCC[N+](CCCCC)(CCCCCCCCCC)CCCCCCCC,kidney,Rat,Human,0.660194175,0.119484402,0.793248945,,,,,
CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,CC\C(=C(/C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,kidney,Rat,Human,1,0.991224945,0.793248945,,,,,
CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,CC1=CC=C(C=C1)C1C(=NN1C1=CC=C(C=C1)C(F)(F)F)C(F)F,kidney,Rat,Human,0.412371134,0.560620785,0.793248945,,,,,
O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,C(=C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,kidney,Rat,Human,0.492957746,0.642936528,0.793248945,,,,,
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(C)C[C@H](N)[C@H]1CC=CC[C@H]1CC,prostate,Rat,Human,0.102040816,0.488202512,0.923913043,,,,,
CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,CC(C)C[C@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,kidney,Rat,Human,0.461538462,0.385584801,0.793248945,,,,,
OC1=CC=C(C=C1)C(C1=CC=C(O)C=C1)C(Cl)(Cl)Cl,CC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.672413793,0.73416394,0.793248945,,,,,
O.O.O.O.[Na+].[O-]C1=C(C=CC=C1)C1=CC=CC=C1,[Na+].[N-]=[N+]=[N-],prostate,Rat,Human,0.020408163,0.972643971,0.923913043,,,,,
COC1=CC2=C(C=C1OC)[C@H]1[C@@H](CO2)OC2=C(C=CC3=C2C[C@@H](O3)C(C)=C)C1=O,Cl.COC1=CC=CC2=C1C(=O)C1=C(C(O)=C3C[C@](O)(C[C@H](O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)C3=C1O)C(C)=O)C2=O,kidney,Rat,Human,0.231788079,0.96430403,0.793248945,,,,,
COC1=CC2=C(C=CC(=O)O2)C(OC)=C1,COC1=CC=C(C(=O)C2=CC(O)=C(OC)C=C2)C(O)=C1O,kidney,Rat,Human,0.302631579,0.450743854,0.793248945,,,,,
[Na+].NC1=C(\N=N\C2=CC=CC=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O,[Na+].[Na+].[Na+].CC(=O)NC1=C2C=CC2=CC2=C(C=C12)S([O-])(=O)=O,prostate,Rat,Human,0.240384615,0.510549009,0.923913043,,,,,
FC(F)C(F)(F)OCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,ClCC(=O)C(F)(F)OCC(CN1C=NC=C1)C(F)(F)F,kidney,Rat,Human,0.234042553,0.486476988,0.793248945,,,,,
OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl,Cl.ClC1=CC=C(C=C1)C(C1=CN=CN=C1)C1=CC=CC=C1Cl,kidney,Rat,Human,0.582278481,0.462724626,0.793248945,,,,,
O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1,[O-][N+]1=C(SSC2=[N+]([O-])C=CC=C2)C=CC=C1,kidney,Rat,Human,0.253521127,0.740236223,0.793248945,,,,,
O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,CC(C)OC1=CN=C(N1C1=CC=C(C=C1)C(F)(F)F)C(F)(F)F,kidney,Rat,Human,0.239316239,0.280264944,0.793248945,,,,,
CC\C(=C(\CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,CCCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,kidney,Rat,Human,0.85483871,0.704234958,0.793248945,,,,,
CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C3=CC=C(OC)C=C3)N=C(S2)C2=CC=C(C=C2)C(F)(F)F)=C1,OC(=O)C(F)(F)F.COC1=CC(C2=C(CCC3CCCC3)SC(NC(=O)C3=CC4=CC(C)=CC(C)=C4N3CC(O)=O)=N2)=C(OC)C=C1Cl,prostate,Rat,Human,0.234449761,0.795358896,0.923913043,,,,,
[Cl-].CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,[Cl-].CCCCCCCCCCN1C=C[N+](CCCCCCCCCC)=C1C,kidney,Rat,Human,0.540816327,0.115164958,0.793248945,,,,,
[Cl-].CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,kidney,Rat,Human,0.353982301,0.952040851,0.793248945,,,,,
[Cl-].CCCCCCCCCCCC[N+](C)(C)C,[Cl-].CCCCCCCCC[N+](C)(C)C,brain,Rat,Human,0.8,0.931103528,1,,,,,
CC(C)(COCC1CO1)COCC1CO1,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(O)C=C3CC[C@@]21[H],kidney,Rat,Human,0.053763441,0.8048805,0.793248945,,,,,
OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1,CN1C=NC(SC2=CC=CC=C2)=NC(=C1)C1=CC=CC=C1,prostate,Rat,Human,0.324675325,0.57066834,0.923913043,,,,,
COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,Cl.COC1=CC=C(C=C1)C1=C(CN2CCN(CCC2)C(=O)C2=CC=C(Cl)C=C2)C=C1,brain,Rat,Human,0.35,0.906120598,1,,,,,
